#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
503290 1355190 350 4.1e-288  0 0 0 0 3.1e-27 1.1e-09 4.1e-11 1e+02 
503290 1356690 350 1.1e-280  0 0 0 0 3.3e-24 5.7e-09 9e-11 1e+02 
503290 1358190 350 2.6e-273  0 0 0 0 1.9e-21 2.7e-08 1.8e-10 1e+02 
503290 1359690 350 4.7e-266  0 0 0 0 5.8e-19 1.2e-07 3.4e-10 1e+02 
503290 1361190 350 6e-259  0 0 0 0 1e-16 5e-07 6.7e-10 1e+02 
503290 1362690 350 5.4e-252  0 0 0 2.1e-59 1.2e-14 2.1e-06 1.4e-09 1e+02 
503290 1364190 350 3.3e-245  0 0 0 1.7e-54 7.9e-13 8.1e-06 3e-09 1e+02 
503290 1365690 350 1.4e-238  0 0 0 4.7e-50 3.3e-11 2.9e-05 6.4e-09 1e+02 
503290 1367190 350 4e-232  0 0 0 4.5e-46 8.7e-10 9.6e-05 1.4e-08 1e+02 
503290 1368690 350 7.4e-226  0 0 0 1.5e-42 1.5e-08 0.00029 3.2e-08 1e+02 
503290 1370190 350 8.4e-220  0 0 3.7e-97 2e-39 1.8e-07 0.00082 7.3e-08 1e+02 
503290 1371690 350 5.7e-214  0 0 4.5e-92 1e-36 1.5e-06 0.0021 1.7e-07 1e+02 
503290 1373190 350 2.3e-208  0 0 9.7e-88 2.1e-34 9.4e-06 0.0051 3.9e-07 1e+02 
503290 1374690 350 5.3e-203  0 0 3.8e-84 1.7e-32 4.3e-05 0.011 8.4e-07 1e+02 
503290 1376190 350 6.9e-198  0 0 2.9e-81 6e-31 0.00014 0.022 1.7e-06 1e+02 
503290 1377690 350 4.9e-193  0 3e-126 4.1e-79 8.7e-30 0.00037 0.038 3.4e-06 1e+02 
503290 1379190 350 1.9e-188  0 3.1e-124 1.1e-77 5.5e-29 0.00076 0.06 6.1e-06 1e+02 
503290 1380690 350 3.8e-184  0 3.3e-123 6.3e-77 1.5e-28 0.0012 0.086 1e-05 1e+02 
503290 1382190 350 4.1e-180  0 3.5e-123 7.1e-77 1.9e-28 0.0016 0.11 1.7e-05 1e+02 
503290 1383690 350 2.3e-176  0 3.9e-124 1.6e-77 1.1e-28 0.0016 0.14 2.5e-05 1e+02 
503290 1385190 350 6.7e-173  0 4.4e-126 7.2e-79 2.6e-29 0.0014 0.15 3.5e-05 1e+02 
503290 1386690 350 1e-169  0 5.1e-129 6.5e-81 2.8e-30 0.00091 0.16 4.6e-05 1e+02 
503290 1388190 350 8.4e-167  0 5.8e-133 1.2e-83 1.4e-31 0.00048 0.15 5.9e-05 1e+02 
503290 1389690 350 3.7e-164  0 6.6e-138 4.1e-87 2.8e-33 0.0002 0.13 7.3e-05 1e+02 
503290 1391190 350 9.1e-162  0 7.3e-144 2.7e-91 2.5e-35 6.1e-05 0.11 8.7e-05 1e+02 
503290 1392690 350 1.3e-159  0 7.6e-151 3.4e-96 8.9e-38 1.4e-05 0.09 0.0001 1e+02 
503290 1394190 350 1e-157  0 7.3e-159 7.6e-102 1.3e-40 2.4e-06 0.07 0.00012 1e+02 
503290 1395690 350 4.9e-156  0 0 3e-108 7.3e-44 2.9e-07 0.052 0.00013 1e+02 
503290 1397190 350 1.4e-154  0 0 2.1e-115 1.6e-47 2.5e-08 0.038 0.00015 1e+02 
503290 1398690 350 2.6e-153  0 0 2.5e-123 1.3e-51 1.4e-09 0.028 0.00018 1e+02 
503290 1400190 350 3.1e-152  0 0 4.7e-132 3.9e-56 5.4e-11 0.02 0.0002 1e+02 
503290 1401690 350 2.5e-151  0 0 1.4e-141 3.9e-61 1.3e-12 0.013 0.00023 1e+02 
503290 1403190 350 1.4e-150  0 0 6.1e-152 1.3e-66 1.8e-14 0.0089 0.00026 1e+02 
503290 1404690 350 5.4e-150  0 0 4.2e-163 1.5e-72 1.6e-16 0.006 0.00029 1e+02 
503290 1406190 350 1.5e-149  0 0 0 5.9e-79 8.5e-19 0.004 0.00034 1e+02 
503290 1407690 350 3e-149  0 0 0 7.2e-86 2.6e-21 0.0026 0.0004 1e+02 
503290 1409190 350 4.7e-149  0 0 0 2.6e-93 4.3e-24 0.0016 0.00044 1e+02 
503290 1410690 350 5.9e-149  0 0 0 2.7e-101 3.8e-27 0.00087 0.00045 1e+02 
503290 1412190 350 5.7e-149  0 0 0 8.9e-110 1.9e-30 0.00045 0.00044 1e+02 
503290 1413690 350 4.1e-149  0 0 0 8.8e-119 5.1e-34 0.00021 0.00042 1e+02 
503290 1415190 350 2.5e-149  0 0 0 2.5e-128 7.1e-38 8e-05 0.00036 1e+02 
503290 1416690 350 1.3e-149  0 0 0 1.9e-138 4.8e-42 2.3e-05 0.00027 1e+02 
503290 1418190 350 6.1e-150  0 0 0 3.7e-149 1.6e-46 5e-06 0.00018 1e+02 
503290 1419690 350 2.3e-150  0 0 0 2.2e-160 2.8e-51 8.4e-07 0.00013 1e+02 
503290 1421190 350 6.7e-151  0 0 0 0 2.6e-56 1.1e-07 9.3e-05 1e+02 
503290 1422690 350 1.8e-151  0 0 0 0 1.1e-61 1.1e-08 6.7e-05 1e+02 
503290 1424190 350 4.5e-152  0 0 0 0 2.2e-67 6.5e-10 4.5e-05 1e+02 
503290 1425690 350 1e-152  0 0 0 0 2e-73 2.7e-11 2.9e-05 1e+02 
503290 1427190 350 2e-153  0 0 0 0 9.3e-80 8.3e-13 2e-05 1e+02 
503290 1428690 350 3e-154  0 0 0 0 2.3e-86 2e-14 1.6e-05 1e+02 
503290 1430190 350 3.4e-155  0 0 0 0 3.3e-93 4.1e-16 1.6e-05 1e+02 
503290 1431690 350 3e-156  0 0 0 0 2.5e-100 6.5e-18 1.9e-05 1e+02 
504790 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1338690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1340190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1341690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1343190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1344690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1346190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1347690 350 9.3e-320  0 0 0 0 0 0 0 1e+02 
504790 1349190 350 9.5e-312  0 0 0 0 0 0 0 1e+02 
504790 1350690 350 8.9e-304  0 0 0 0 0 3e-11 6.8e-12 1e+02 
504790 1352190 350 6.9e-296  0 0 0 0 0 1.8e-10 1.7e-11 1e+02 
504790 1353690 350 4.1e-288  0 0 0 0 3.1e-27 1.1e-09 4.1e-11 1e+02 
504790 1355190 350 1.9e-280  0 0 0 0 4.9e-24 6.1e-09 9.2e-11 1e+02 
504790 1356690 350 7.1e-273  0 0 0 0 3.9e-21 3.1e-08 1.9e-10 1e+02 
504790 1358190 350 2.2e-265  0 0 0 0 1.6e-18 1.5e-07 3.6e-10 1e+02 
504790 1359690 350 4.9e-258  0 0 0 3.7e-63 4e-16 6.8e-07 7.1e-10 1e+02 
504790 1361190 350 7.7e-251  0 0 0 2.1e-57 5.9e-14 3.1e-06 1.5e-09 1e+02 
504790 1362690 350 8.8e-244  0 0 0 3.9e-52 5.1e-12 1.3e-05 3.5e-09 1e+02 
504790 1364190 350 7.2e-237  0 0 0 2.4e-47 2.6e-10 5.3e-05 7.9e-09 1e+02 
504790 1365690 350 4.1e-230  0 0 0 4.9e-43 8.4e-09 0.00019 1.9e-08 1e+02 
504790 1367190 350 1.5e-223  0 0 1.6e-96 3.7e-39 1.8e-07 0.00065 4.7e-08 1e+02 
504790 1368690 350 3.4e-217  0 0 5.3e-90 1e-35 2.5e-06 0.0021 1.2e-07 1e+02 
504790 1370190 350 4.9e-211  0 0 2.9e-84 1.1e-32 2.4e-05 0.0061 3.3e-07 1e+02 
504790 1371690 350 4.2e-205  0 0 2.8e-79 4.4e-30 0.00017 0.016 8.3e-07 1e+02 
504790 1373190 350 2.1e-199  0 2.2e-120 4.9e-75 7.3e-28 0.00085 0.038 2e-06 1e+02 
504790 1374690 350 5.8e-194  0 2.1e-115 1.6e-71 4.9e-26 0.0032 0.081 4.5e-06 1e+02 
504790 1376190 350 8.9e-189  0 1.9e-111 1e-68 1.4e-24 0.0095 0.15 9.7e-06 1e+02 
504790 1377690 350 7.2e-184  0 1.8e-108 1.3e-66 1.8e-23 0.022 0.26 1.9e-05 1e+02 
504790 1379190 350 3.1e-179  0 1.7e-106 3.2e-65 1.1e-22 0.041 0.4 3.5e-05 1e+02 
504790 1380690 350 6.6e-175  0 1.7e-105 1.7e-64 2.8e-22 0.063 0.56 5.9e-05 99 
504790 1382190 350 7.3e-171  0 1.8e-105 1.8e-64 3.4e-22 0.079 0.72 9.1e-05 99 
504790 1383690 350 4e-167  0 1.9e-106 4.2e-65 1.9e-22 0.082 0.84 0.00013 99 
504790 1385190 350 1.1e-163  0 2.3e-108 2e-66 4.8e-23 0.07 0.9 0.00018 99 
504790 1386690 350 1.6e-160  0 2.8e-111 1.9e-68 5.6e-24 0.049 0.9 0.00022 99 
504790 1388190 350 1.2e-157  0 3.6e-115 3.8e-71 3e-25 0.028 0.83 0.00027 99 
504790 1389690 350 4.6e-155  0 4.8e-120 1.5e-74 7.2e-27 0.013 0.72 0.00031 99 
504790 1391190 350 9.5e-153  0 6.2e-126 1.2e-78 7.4e-29 0.0048 0.59 0.00035 99 
504790 1392690 350 1.1e-150  0 8e-133 1.8e-83 3.3e-31 0.0013 0.46 0.00038 1e+02 
504790 1394190 350 7e-149  0 9.5e-141 5.2e-89 5.9e-34 0.00028 0.34 0.00041 1e+02 
504790 1395690 350 2.7e-147  0 1e-149 2.6e-95 4.2e-37 4.2e-05 0.24 0.00044 1e+02 
504790 1397190 350 6.2e-146  0 9.9e-160 2.3e-102 1.2e-40 4.4e-06 0.17 0.00047 1e+02 
504790 1398690 350 9e-145  0 8.1e-171 3.3e-110 1.2e-44 3.1e-07 0.11 0.0005 1e+02 
504790 1400190 350 8.3e-144  0 0 8.1e-119 4.5e-49 1.5e-08 0.078 0.00054 1e+02 
504790 1401690 350 5e-143  0 0 3.2e-128 6e-54 4.7e-10 0.053 0.0006 1e+02 
504790 1403190 350 2.1e-142  0 0 1.9e-138 2.7e-59 8.8e-12 0.035 0.00066 1e+02 
504790 1404690 350 6.5e-142  0 0 1.6e-149 4e-65 9.8e-14 0.022 0.00071 1e+02 
504790 1406190 350 1.4e-141  0 0 2e-161 1.9e-71 6.4e-16 0.014 0.00078 1e+02 
504790 1407690 350 2.2e-141  0 0 3.8e-174 2.9e-78 2.5e-18 0.0093 0.00089 1e+02 
504790 1409190 350 2.7e-141  0 0 0 1.4e-85 5.5e-21 0.0059 0.001 1e+02 
504790 1410690 350 2.6e-141  0 0 0 1.9e-93 6.3e-24 0.0035 0.0011 1e+02 
504790 1412190 350 2e-141  0 0 0 7.7e-102 3.8e-27 0.0018 0.0011 1e+02 
504790 1413690 350 1.2e-141  0 0 0 9.1e-111 1.2e-30 0.0009 0.001 1e+02 
504790 1415190 350 5.8e-142  0 0 0 3.3e-120 2.2e-34 0.0004 0.00096 1e+02 
504790 1416690 350 2.4e-142  0 0 0 3.2e-130 1.9e-38 0.00014 0.00079 1e+02 
504790 1418190 350 8.7e-143  0 0 0 8e-141 8e-43 3.6e-05 0.00057 1e+02 
504790 1419690 350 2.8e-143  0 0 0 5.5e-152 1.6e-47 6.8e-06 0.00038 1e+02 
504790 1421190 350 7.2e-144  0 0 0 1.1e-163 1.7e-52 1e-06 0.00026 1e+02 
504790 1422690 350 1.5e-144  0 0 0 5.9e-176 9.3e-58 1.2e-07 0.00019 1e+02 
504790 1424190 350 3e-145  0 0 0 0 2.3e-63 9.1e-09 0.00014 1e+02 
504790 1425690 350 5.9e-146  0 0 0 0 2.5e-69 4.5e-10 8.8e-05 1e+02 
504790 1427190 350 1e-146  0 0 0 0 1.3e-75 1.5e-11 5.7e-05 1e+02 
504790 1428690 350 1.4e-147  0 0 0 0 3.4e-82 3.9e-13 4.2e-05 1e+02 
504790 1430190 350 1.6e-148  0 0 0 0 5e-89 8.2e-15 3.7e-05 1e+02 
504790 1431690 350 1.3e-149  0 0 0 0 4.1e-96 1.4e-16 3.9e-05 1e+02 
506290 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1338690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1340190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1341690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1343190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1344690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1346190 350 7.7e-321  0 0 0 0 0 0 0 1e+02 
506290 1347690 350 1.1e-312  0 0 0 0 0 0 0 1e+02 
506290 1349190 350 1.5e-304  0 0 0 0 0 2.3e-11 6.2e-12 1e+02 
506290 1350690 350 1.8e-296  0 0 0 0 0 1.5e-10 1.6e-11 1e+02 
506290 1352190 350 1.6e-288  0 0 0 0 1.4e-27 9.2e-10 3.9e-11 1e+02 
506290 1353690 350 1.1e-280  0 0 0 0 3.3e-24 5.7e-09 9e-11 1e+02 
506290 1355190 350 7.1e-273  0 0 0 0 3.9e-21 3.1e-08 1.9e-10 1e+02 
506290 1356690 350 3.6e-265  0 0 0 0 2.3e-18 1.6e-07 3.6e-10 1e+02 
506290 1358190 350 1.4e-257  0 0 0 2.3e-62 7.9e-16 8e-07 7.4e-10 1e+02 
506290 1359690 350 3.9e-250  0 0 0 3.3e-56 1.6e-13 4e-06 1.7e-09 1e+02 
506290 1361190 350 8.1e-243  0 0 0 1.4e-50 1.8e-11 1.9e-05 3.9e-09 1e+02 
506290 1362690 350 1.3e-235  0 0 0 2e-45 1.1e-09 8.1e-05 9.3e-09 1e+02 
506290 1364190 350 1.4e-228  0 0 0 9e-41 4.4e-08 0.00033 2.4e-08 1e+02 
506290 1365690 350 1e-221  0 0 1.7e-91 1.5e-36 1.1e-06 0.0013 6.8e-08 1e+02 
506290 1367190 350 4.7e-215  0 0 2.6e-84 8.5e-33 1.9e-05 0.0046 2e-07 1e+02 
506290 1368690 350 1.4e-208  0 0 6.3e-78 1.8e-29 0.00021 0.015 5.9e-07 1e+02 
506290 1370190 350 2.6e-202  0 1.9e-116 2.6e-72 1.5e-26 0.0016 0.043 1.7e-06 1e+02 
506290 1371690 350 2.9e-196  0 1.6e-109 2e-67 4.7e-24 0.0088 0.11 4.6e-06 1e+02 
506290 1373190 350 1.8e-190  0 1.2e-103 2.8e-63 6.1e-22 0.037 0.25 1.2e-05 1e+02 
506290 1374690 350 6.1e-185  0 9.5e-99 7.5e-60 3.5e-20 0.12 0.52 2.8e-05 99 
506290 1376190 350 1.1e-179  5.2e-141 7.4e-95 4e-57 8.5e-19 0.31 0.93 6.2e-05 99 
506290 1377690 350 1e-174  4.3e-137 5.9e-92 4.3e-55 9.5e-18 0.65 1.5 0.00012 98 
506290 1379190 350 4.9e-170  1.7e-134 5e-90 9.8e-54 4.8e-17 1.1 2.2 0.00022 97 
506290 1380690 350 1.2e-165  3.3e-133 4.5e-89 4.7e-53 1.2e-16 1.6 2.9 0.00036 96 
506290 1382190 350 1.3e-161  3.1e-133 4.5e-89 4.9e-53 1.3e-16 1.9 3.5 0.00055 95 
506290 1383690 350 7.4e-158  1.5e-134 5e-90 1.1e-53 7.5e-17 1.9 4 0.00075 94 
506290 1385190 350 2e-154  3.7e-137 6.2e-92 5.5e-55 2e-17 1.7 4.3 0.00097 94 
506290 1386690 350 2.6e-151  4.4e-141 8.4e-95 5.9e-57 2.6e-18 1.3 4.3 0.0012 94 
506290 1388190 350 1.7e-148  2.6e-146 1.2e-98 1.3e-59 1.6e-19 0.8 4 0.0013 95 
506290 1389690 350 5.5e-146  7.3e-153 1.9e-103 6.3e-63 4.4e-21 0.42 3.4 0.0014 96 
506290 1391190 350 9.5e-144  9.5e-161 3e-109 5.9e-67 5.4e-23 0.18 2.8 0.0015 97 
506290 1392690 350 8.8e-142  5.6e-170 4.6e-116 1.1e-71 2.9e-25 0.058 2.1 0.0015 98 
506290 1394190 350 4.5e-140  1.4e-180 7e-124 3.9e-77 6.6e-28 0.015 1.5 0.0015 98 
506290 1395690 350 1.3e-138  0 9.8e-133 2.5e-83 6.1e-31 0.0028 1 0.0015 99 
506290 1397190 350 2.4e-137  0 1.2e-142 2.9e-90 2.2e-34 0.00038 0.7 0.0015 99 
506290 1398690 350 2.6e-136  0 1.3e-153 5.6e-98 3e-38 3.5e-05 0.46 0.0015 1e+02 
506290 1400190 350 1.9e-135  0 1.2e-165 1.7e-106 1.4e-42 2.1e-06 0.3 0.0015 1e+02 
506290 1401690 350 8.8e-135  0 8.6e-179 8.8e-116 2.5e-47 8.5e-08 0.19 0.0016 1e+02 
506290 1403190 350 2.8e-134  0 0 6.9e-126 1.5e-52 2.1e-09 0.12 0.0017 1e+02 
506290 1404690 350 6.3e-134  0 0 8.1e-137 3e-58 3.1e-11 0.08 0.0018 1e+02 
506290 1406190 350 1.1e-133  0 0 1.3e-148 1.8e-64 2.7e-13 0.05 0.0019 1e+02 
506290 1407690 350 1.3e-133  0 0 3.1e-161 3.5e-71 1.3e-15 0.031 0.002 1e+02 
506290 1409190 350 1.2e-133  0 0 1e-174 2.2e-78 3.6e-18 0.02 0.0022 1e+02 
506290 1410690 350 8.9e-134  0 0 5.5e-189 4e-86 5.5e-21 0.012 0.0024 1e+02 
506290 1412190 350 5.4e-134  0 0 0 2e-94 4.2e-24 0.0068 0.0025 1e+02 
506290 1413690 350 2.7e-134  0 0 0 3e-103 1.7e-27 0.0035 0.0025 1e+02 
506290 1415190 350 1.1e-134  0 0 0 1.3e-112 3.6e-31 0.0016 0.0023 1e+02 
506290 1416690 350 3.4e-135  0 0 0 1.6e-122 4e-35 0.00066 0.0021 1e+02 
506290 1418190 350 9.7e-136  0 0 0 5.2e-133 2.2e-39 0.00021 0.0016 1e+02 
506290 1419690 350 2.5e-136  0 0 0 4.3e-144 5.3e-44 4.6e-05 0.0011 1e+02 
506290 1421190 350 5.7e-137  0 0 0 9.7e-156 6.5e-49 7.8e-06 0.00075 1e+02 
506290 1422690 350 1e-137  0 0 0 6.2e-168 4.1e-54 1e-06 0.00053 1e+02 
506290 1424190 350 1.7e-138  0 0 0 1.1e-180 1.3e-59 9.6e-08 0.00038 1e+02 
506290 1425690 350 2.6e-139  0 0 0 0 1.7e-65 5.9e-09 0.00026 1e+02 
506290 1427190 350 3.9e-140  0 0 0 0 1e-71 2.3e-10 0.00016 1e+02 
506290 1428690 350 5e-141  0 0 0 0 2.9e-78 6.4e-12 0.00011 1e+02 
506290 1430190 350 5.2e-142  0 0 0 0 4.5e-85 1.4e-13 8.6e-05 1e+02 
506290 1431690 350 4.2e-143  0 0 0 0 3.8e-92 2.4e-15 8.2e-05 1e+02 
507790 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1338690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1340190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1341690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1343190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
507790 1344690 350 2.8e-322  0 0 0 0 0 0 0 1e+02 
507790 1346190 350 5.5e-314  0 0 0 0 0 0 0 1e+02 
507790 1347690 350 1e-305  0 0 0 0 0 1.5e-11 5.3e-12 1e+02 
507790 1349190 350 1.8e-297  0 0 0 0 0 1.1e-10 1.4e-11 1e+02 
507790 1350690 350 2.5e-289  0 0 0 0 2.9e-28 6.9e-10 3.6e-11 1e+02 
507790 1352190 350 2.7e-281  0 0 0 0 1.1e-24 4.6e-09 8.5e-11 1e+02 
507790 1353690 350 2.6e-273  0 0 0 0 1.9e-21 2.7e-08 1.8e-10 1e+02 
507790 1355190 350 2.2e-265  0 0 0 0 1.6e-18 1.5e-07 3.6e-10 1e+02 
507790 1356690 350 1.4e-257  0 0 0 2.3e-62 7.9e-16 8e-07 7.4e-10 1e+02 
507790 1358190 350 6.6e-250  0 0 0 8.2e-56 2.2e-13 4.4e-06 1.7e-09 1e+02 
507790 1359690 350 2.5e-242  0 0 0 8.6e-50 3.2e-11 2.2e-05 4.1e-09 1e+02 
507790 1361190 350 7.1e-235  0 0 0 2.7e-44 2.6e-09 0.00011 1e-08 1e+02 
507790 1362690 350 1.5e-227  0 0 0 2.8e-39 1.3e-07 0.00047 2.9e-08 1e+02 
507790 1364190 350 2.1e-220  0 0 6.3e-88 1e-34 4e-06 0.0021 9.1e-08 1e+02 
507790 1365690 350 2e-213  0 0 4.4e-80 1.2e-30 7.8e-05 0.0083 3e-07 1e+02 
507790 1367190 350 1.3e-206  0 0 4.8e-73 5.3e-27 0.00098 0.03 9.9e-07 1e+02 
507790 1368690 350 5.2e-200  0 1.4e-108 8.8e-67 8.4e-24 0.0085 0.095 3.2e-06 1e+02 
507790 1370190 350 1.3e-193  0 9.9e-101 2.8e-61 5.2e-21 0.053 0.27 9.9e-06 1e+02 
507790 1371690 350 1.8e-187  0 6.4e-94 1.7e-56 1.3e-18 0.24 0.64 2.9e-05 99 
507790 1373190 350 1.4e-181  7.4e-132 3.9e-88 1.8e-52 1.3e-16 0.85 1.3 7.8e-05 98 
507790 1374690 350 6.2e-176  2.2e-125 2.4e-83 3.8e-49 5.8e-15 2.3 2.4 0.00019 95 
507790 1376190 350 1.4e-170  3.1e-120 1.4e-79 1.6e-46 1.1e-13 5.1 3.7 0.0004 91 
507790 1377690 350 1.7e-165  2.1e-116 9.2e-77 1.4e-44 1e-12 9.1 5 0.00076 86 
507790 1379190 350 9.6e-161  6.8e-114 6.5e-75 2.6e-43 4.3e-12 14 6.3 0.0013 80 
507790 1380690 350 2.6e-156  1.2e-112 5.2e-74 1.1e-42 9.2e-12 17 7.5 0.0019 75 
507790 1382190 350 3.2e-152  1e-112 4.8e-74 1.1e-42 9.9e-12 20 8.7 0.0027 72 
507790 1383690 350 1.8e-148  5e-114 5.4e-75 2.4e-43 5.5e-12 20 9.7 0.0036 71 
507790 1385190 350 4.4e-145  1.3e-116 7.1e-77 1.3e-44 1.6e-12 18 11 0.0044 72 
507790 1386690 350 5.1e-142  1.8e-120 1.1e-79 1.5e-46 2.3e-13 14 12 0.0051 74 
507790 1388190 350 2.8e-139  1.2e-125 1.9e-83 4.2e-49 1.7e-14 9.9 12 0.0057 78 
507790 1389690 350 7.3e-137  4.3e-132 3.6e-88 2.5e-52 5.8e-16 6 11 0.006 83 
507790 1391190 350 9.7e-135  7.3e-140 7.3e-94 3e-56 9.2e-18 3 10 0.0061 87 
507790 1392690 350 6.9e-133  5.5e-149 1.5e-100 7.3e-61 6.4e-20 1.2 8 0.006 91 
507790 1394190 350 2.7e-131  1.9e-159 3e-108 3.4e-66 1.9e-22 0.39 5.9 0.0057 94 
507790 1395690 350 6.1e-130  2.6e-171 5.5e-117 2.9e-72 2.3e-25 0.093 4 0.0054 96 
507790 1397190 350 8.1e-129  1.5e-184 9.1e-127 4.3e-79 1.1e-28 0.016 2.6 0.0051 97 
507790 1398690 350 6.6e-128  0 1.3e-137 1.1e-86 2e-32 0.002 1.7 0.0048 98 
507790 1400190 350 3.5e-127  0 1.6e-149 4.8e-95 1.3e-36 0.00016 1.1 0.0046 99 
507790 1401690 350 1.2e-126  0 1.6e-162 3.2e-104 3e-41 8.2e-06 0.66 0.0045 99 
507790 1403190 350 3e-126  0 1.2e-176 3.3e-114 2.4e-46 2.6e-07 0.41 0.0044 1e+02 
507790 1404690 350 5e-126  0 6.7e-192 5.1e-125 6.2e-52 5.2e-09 0.26 0.0045 1e+02 
507790 1406190 350 6.2e-126  0 0 1.1e-136 5.2e-58 6e-11 0.16 0.0046 1e+02 
507790 1407690 350 6e-126  0 0 3.5e-149 1.3e-64 3.7e-13 0.1 0.0047 1e+02 
507790 1409190 350 4.4e-126  0 0 1.5e-162 1e-71 1.3e-15 0.061 0.0049 1e+02 
507790 1410690 350 2.5e-126  0 0 8.4e-177 2.4e-79 2.5e-18 0.037 0.0052 1e+02 
507790 1412190 350 1.1e-126  0 0 6.4e-192 1.6e-87 2.6e-21 0.023 0.0056 1e+02 
507790 1413690 350 4.4e-127  0 0 0 3e-96 1.3e-24 0.012 0.0057 1e+02 
507790 1415190 350 1.5e-127  0 0 0 1.6e-105 3.4e-28 0.0059 0.0054 1e+02 
507790 1416690 350 3.9e-128  0 0 0 2.3e-115 4.5e-32 0.0026 0.0049 1e+02 
507790 1418190 350 8.5e-129  0 0 0 9.8e-126 3.1e-36 0.00096 0.0042 1e+02 
507790 1419690 350 1.7e-129  0 0 0 1e-136 9.8e-41 0.00026 0.0032 1e+02 
507790 1421190 350 3.3e-130  0 0 0 2.8e-148 1.4e-45 5e-05 0.0021 1e+02 
507790 1422690 350 5.3e-131  0 0 0 2e-160 1e-50 7.3e-06 0.0014 1e+02 
507790 1424190 350 7.2e-132  0 0 0 4.2e-173 3.7e-56 8e-07 0.001 1e+02 
507790 1425690 350 8.9e-133  0 0 0 2.2e-186 6.3e-62 6.1e-08 0.00071 1e+02 
507790 1427190 350 1.1e-133  0 0 0 0 4.6e-68 2.9e-09 0.00046 1e+02 
507790 1428690 350 1.3e-134  0 0 0 0 1.5e-74 8.8e-11 0.0003 1e+02 
507790 1430190 350 1.3e-135  0 0 0 0 2.4e-81 2e-12 0.00021 1e+02 
507790 1431690 350 9.6e-137  0 0 0 0 2.1e-88 3.7e-14 0.00018 1e+02 
509290 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1338690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1340190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1341690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
509290 1343190 350 4.9e-324  0 0 0 0 0 0 0 1e+02 
509290 1344690 350 1.2e-315  0 0 0 0 0 0 0 1e+02 
509290 1346190 350 3.1e-307  0 0 0 0 0 8.8e-12 4.1e-12 1e+02 
509290 1347690 350 7.6e-299  0 0 0 0 0 6.6e-11 1.2e-11 1e+02 
509290 1349190 350 1.6e-290  0 0 0 0 2.7e-29 4.5e-10 3.2e-11 1e+02 
509290 1350690 350 2.5e-282  0 0 0 0 1.6e-25 3.2e-09 7.8e-11 1e+02 
509290 1352190 350 3.6e-274  0 0 0 0 4.4e-22 2e-08 1.7e-10 1e+02 
509290 1353690 350 4.7e-266  0 0 0 0 5.8e-19 1.2e-07 3.4e-10 1e+02 
509290 1355190 350 4.9e-258  0 0 0 3.7e-63 4e-16 6.8e-07 7.1e-10 1e+02 
509290 1356690 350 3.9e-250  0 0 0 3.3e-56 1.6e-13 4e-06 1.7e-09 1e+02 
