#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
503290 1422690 350 2e-82  0 0 0 1.6e-231 7.5e-97 1.4e-22 99 1.2 
503290 1424190 350 4.7e-87  0 0 0 0 2.6e-103 1e-24 97 2.6 
503290 1425690 350 8.6e-92  0 0 0 0 5e-110 6.3e-27 94 6.2 
503290 1427190 350 1.2e-96  0 0 0 0 5.2e-117 2.9e-29 84 16 
503290 1428690 350 1.7e-101  0 0 0 0 2.4e-124 8.8e-32 59 41 
503290 1430190 350 3.2e-106  0 0 0 0 3.4e-132 1.2e-34 23 77 
503290 1431690 350 9.1e-111  0 0 0 0 1.4e-140 6.7e-38 4.2 96 
504790 1332690 350 5.1e-42  0 0 0 0 4.1e-151 1e-45 0.00026 1e+02 
504790 1334190 350 1.1e-39  0 0 0 0 3.8e-142 4.5e-42 0.0017 1e+02 
504790 1335690 350 2.3e-37  0 0 0 0 1.5e-133 1.2e-38 0.0089 1e+02 
504790 1337190 350 4.6e-35  0 0 0 3.5e-285 2.6e-125 2.1e-35 0.037 1e+02 
504790 1338690 350 8.9e-33  0 0 0 1.6e-269 2e-117 2.4e-32 0.13 1e+02 
504790 1340190 350 1.5e-30  0 0 0 1.9e-254 7.5e-110 1.9e-29 0.43 1e+02 
504790 1341690 350 2.3e-28  0 0 0 6.2e-240 1.3e-102 1e-26 1.4 99 
504790 1343190 350 3.2e-26  0 0 0 5e-226 1.1e-95 3.7e-24 4.4 96 
504790 1344690 350 4.4e-24  0 0 0 9.4e-213 3.9e-89 8.3e-22 11 89 
504790 1346190 350 6.2e-22  0 0 0 4.1e-200 5.7e-83 1.1e-19 23 77 
504790 1347690 350 8.2e-20  0 0 0 4.4e-188 3.7e-77 1e-17 38 62 
504790 1349190 350 9.5e-18  0 0 0 1.3e-176 1.2e-71 6.2e-16 54 46 
504790 1350690 350 9.3e-16  0 0 1.2e-298 1e-165 1.9e-66 2.9e-14 68 32 
504790 1352190 350 7.4e-14  0 0 3.8e-281 2.3e-155 1.6e-61 9.9e-13 79 21 
504790 1353690 350 4.8e-12  0 0 1.6e-264 1.5e-145 6.9e-57 2.7e-11 87 13 
504790 1355190 350 2.4e-10  0 0 8.3e-249 3e-136 1.6e-52 5.5e-10 92 7.9 
504790 1356690 350 9.8e-09  0 0 5.9e-234 1.7e-127 2e-48 9e-09 95 5 
504790 1358190 350 3.2e-07  0 8.2e-313 5.5e-220 2.9e-119 1.4e-44 1.1e-07 97 3.5 
504790 1359690 350 8.1e-06  0 5.6e-295 6.9e-207 1.5e-111 4.9e-41 1.1e-06 97 2.8 
504790 1361190 350 0.00016  0 2.6e-278 1.2e-194 2.2e-104 9.5e-38 9.1e-06 97 2.7 
504790 1362690 350 0.0025  0 8.6e-263 2.7e-183 1e-97 1e-34 6e-05 97 2.9 
504790 1364190 350 0.028  0 2e-248 9e-173 1.4e-91 6.4e-32 0.00034 97 3.3 
504790 1365690 350 0.23  1.5e-320 3.6e-235 4.4e-163 6.7e-86 2.4e-29 0.0016 96 4.1 
504790 1367190 350 1.3  1.4e-304 4.9e-223 3.2e-154 1.1e-80 5.3e-27 0.0071 95 5.1 
504790 1368690 350 4.9  4.6e-290 5.3e-212 3.7e-146 5.9e-76 7.5e-25 0.028 94 6.1 
504790 1370190 350 12  5.5e-277 4.7e-202 7e-139 1.2e-71 7e-23 0.1 93 7 
504790 1371690 350 19  2.5e-265 3.5e-193 2.1e-132 8.3e-68 4.3e-21 0.36 93 7.1 
504790 1373190 350 20  4.2e-255 2.1e-185 1.1e-126 2.1e-64 1.7e-19 1.1 93 6.1 
504790 1374690 350 15  2.4e-246 9.8e-179 8e-122 1.8e-61 4.1e-18 3 93 4 
504790 1376190 350 8  4.5e-239 3.2e-173 8.4e-118 4.9e-59 5.5e-17 6.5 92 1.7 
504790 1377690 350 3.4  2.7e-233 7.4e-169 1.2e-114 3.9e-57 4e-16 11 89 0.47 
504790 1379190 350 1.1  5.1e-229 1.2e-165 2.5e-112 9.9e-56 1.7e-15 15 85 0.084 
504790 1380690 350 0.22  3.5e-226 1.6e-163 7.8e-111 8.7e-55 4.4e-15 18 82 0.01 
504790 1382190 350 0.031  9e-225 1.7e-162 3.9e-110 2.7e-54 7.4e-15 20 80 0.00089 
504790 1383690 350 0.0028  8.6e-225 1.5e-162 3.3e-110 3e-54 8.1e-15 21 79 5.5e-05 
504790 1385190 350 0.00016  3.1e-226 1.1e-163 4.5e-111 1.2e-54 5.8e-15 21 79 2.5e-06 
504790 1386690 350 5.8e-06  4.3e-229 7.1e-166 1e-112 1.9e-55 2.8e-15 19 81 8e-08 
504790 1388190 350 1.4e-07  2.2e-233 3.7e-169 3.8e-115 1e-56 8.6e-16 17 83 2.3e-09 
504790 1389690 350 2.1e-09  4.4e-239 1.6e-173 2.3e-118 2e-58 1.8e-16 14 86 6.9e-10 
504790 1391190 350 2e-11  3.2e-246 5.6e-179 2.2e-122 1.4e-60 2.3e-17 10 90 1.2e-09 
504790 1392690 350 1.3e-13  8.3e-255 1.6e-185 3.5e-127 3.4e-63 1.9e-18 7.1 93 2.5e-09 
504790 1394190 350 6e-16  7.8e-265 3.5e-193 8.3e-133 2.9e-66 9.8e-20 4.5 96 6e-09 
504790 1395690 350 1.9e-18  2.6e-276 6.1e-202 3e-139 8.3e-70 3.1e-21 2.5 98 1.6e-08 
504790 1397190 350 4e-21  2.9e-289 8e-212 1.7e-146 7.8e-74 5.9e-23 1.2 99 4.5e-08 
504790 1398690 350 6.3e-24  0 7.9e-223 1.3e-154 2.4e-78 6.6e-25 0.5 99 1.3e-07 
504790 1400190 350 7.3e-27  0 5.6e-235 1.5e-163 2.4e-83 4.2e-27 0.18 1e+02 4.2e-07 
504790 1401690 350 6.3e-30  0 2.9e-248 2.5e-173 7.2e-89 1.5e-29 0.05 1e+02 1.4e-06 
504790 1403190 350 4.2e-33  0 1e-262 5.6e-184 6.7e-95 3.1e-32 0.012 1e+02 4.4e-06 
504790 1404690 350 2.1e-36  0 2.5e-278 1.7e-195 1.9e-101 3.4e-35 0.0021 1e+02 1.4e-05 
504790 1406190 350 8.7e-40  0 0 6.9e-208 1.6e-108 2e-38 0.00031 1e+02 4.2e-05 
504790 1407690 350 2.9e-43  0 0 3.6e-221 3.8e-116 6.3e-42 3.4e-05 1e+02 0.00012 
504790 1409190 350 7.6e-47  0 0 2.5e-235 2.6e-124 1e-45 2.8e-06 1e+02 0.00033 
504790 1410690 350 1.7e-50  0 0 2.2e-250 5.2e-133 8.7e-50 1.8e-07 1e+02 0.00085 
504790 1412190 350 2.9e-54  0 0 2.5e-266 3e-142 3.8e-54 8.5e-09 1e+02 0.002 
504790 1413690 350 4.2e-58  0 0 0 4.9e-152 8.9e-59 3.1e-10 1e+02 0.0047 
504790 1415190 350 4.8e-62  0 0 0 2.4e-162 1.1e-63 8.7e-12 1e+02 0.01 
504790 1416690 350 4.3e-66  0 0 0 3.4e-173 7.4e-69 1.9e-13 1e+02 0.022 
504790 1418190 350 3e-70  0 0 0 1.5e-184 2.7e-74 3.4e-15 1e+02 0.047 
504790 1419690 350 1.6e-74  0 0 0 1.9e-196 5.4e-80 4.7e-17 1e+02 0.099 
504790 1421190 350 6.7e-79  0 0 0 7.7e-209 6.1e-86 5.4e-19 1e+02 0.21 
504790 1422690 350 2.1e-83  0 0 0 9.6e-222 3.8e-92 5e-21 1e+02 0.46 
504790 1424190 350 4.8e-88  0 0 0 0 1.4e-98 3.8e-23 99 1 
504790 1425690 350 8.4e-93  0 0 0 0 2.7e-105 2.4e-25 98 2.4 
504790 1427190 350 1.1e-97  0 0 0 0 3e-112 1.2e-27 94 6.1 
504790 1428690 350 1.2e-102  0 0 0 0 1.7e-119 4.5e-30 83 17 
504790 1430190 350 1.3e-107  0 0 0 0 4.3e-127 1e-32 54 46 
504790 1431690 350 2.2e-112  0 0 0 0 2.9e-135 9.9e-36 17 83 
506290 1332690 350 4.7e-44  0 0 0 0 9.8e-146 2.5e-43 0.0013 1e+02 
506290 1334190 350 1.1e-41  0 0 0 0 8e-137 9.6e-40 0.0077 1e+02 
506290 1335690 350 2.7e-39  0 0 0 0 2.8e-128 2.3e-36 0.035 1e+02 
506290 1337190 350 6.4e-37  0 0 0 3.7e-275 4.2e-120 3.5e-33 0.13 1e+02 
506290 1338690 350 1.4e-34  0 0 0 1.5e-259 3e-112 3.5e-30 0.43 1e+02 
506290 1340190 350 2.5e-32  0 0 0 1.7e-244 1e-104 2.5e-27 1.4 99 
506290 1341690 350 4.4e-30  0 0 0 4.6e-230 1.6e-97 1.2e-24 4.2 96 
506290 1343190 350 7.6e-28  0 0 0 3e-216 1e-90 3.5e-22 11 89 
506290 1344690 350 1.4e-25  0 0 0 4.3e-203 2.8e-84 6e-20 22 78 
506290 1346190 350 2.4e-23  0 0 0 1.5e-190 3.2e-78 6.5e-18 37 63 
506290 1347690 350 3.8e-21  0 0 0 1.4e-178 1.8e-72 4.8e-16 54 46 
506290 1349190 350 5.2e-19  0 0 2.2e-301 3.4e-167 4.8e-67 2.6e-14 69 31 
506290 1350690 350 5.8e-17  0 0 4.6e-283 2.3e-156 6.8e-62 1e-12 81 19 
506290 1352190 350 5.3e-15  0 0 1.2e-265 4.7e-146 4.9e-57 3.2e-11 89 11 
506290 1353690 350 3.9e-13  0 0 4.4e-249 2.7e-136 1.9e-52 7.5e-10 94 6.1 
506290 1355190 350 2.3e-11  0 0 2e-233 4.6e-127 3.8e-48 1.3e-08 97 3.3 
506290 1356690 350 1.1e-09  0 5.1e-311 1.2e-218 2.2e-118 4e-44 1.8e-07 98 1.9 
506290 1358190 350 4.4e-08  0 4.3e-292 9.2e-205 3.1e-110 2.2e-40 2e-06 99 1.3 
506290 1359690 350 1.4e-06  0 2.4e-274 9.3e-192 1.2e-102 6.4e-37 1.6e-05 99 1.1 
506290 1361190 350 3.5e-05  0 8.8e-258 1.3e-179 1.5e-95 1e-33 0.00011 99 1.1 
506290 1362690 350 0.00066  0 2.3e-242 2.3e-168 5.4e-89 8.8e-31 0.00061 99 1.3 
506290 1364190 350 0.0095  3.5e-311 4.3e-228 6.1e-158 6.2e-83 4.4e-28 0.0029 98 1.6 
506290 1365690 350 0.098  7e-294 6e-215 2.4e-148 2.3e-77 1.3e-25 0.012 98 2.2 
506290 1367190 350 0.7  5e-278 6.4e-203 1.4e-139 2.8e-72 2.3e-23 0.044 97 3.1 
506290 1368690 350 3.4  1.3e-263 5.5e-192 1.3e-131 1.2e-67 2.6e-21 0.15 96 4 
506290 1370190 350 11  1.2e-250 3.9e-182 1.9e-124 1.9e-63 1.9e-19 0.44 95 5 
506290 1371690 350 21  4.4e-239 2.3e-173 4.7e-118 1.1e-59 9.5e-18 1.3 93 5.5 
506290 1373190 350 25  6.3e-229 1.2e-165 2e-112 2.5e-56 3.2e-16 3.4 91 5.1 
506290 1374690 350 20  3.3e-220 5.1e-159 1.3e-107 1.9e-53 7e-15 8.3 88 3.8 
506290 1376190 350 12  5.9e-213 1.6e-153 1.3e-103 4.9e-51 9e-14 17 81 1.9 
506290 1377690 350 5.2  3.3e-207 3.5e-149 1.8e-100 3.8e-49 6.4e-13 27 73 0.58 
506290 1379190 350 1.7  6.2e-203 5.6e-146 3.6e-98 9.3e-48 2.6e-12 35 65 0.11 
506290 1380690 350 0.37  4.1e-200 7.1e-144 1.1e-96 7.9e-47 6.7e-12 41 59 0.015 
506290 1382190 350 0.052  1e-198 7.4e-143 5.6e-96 2.4e-46 1.1e-11 44 56 0.0013 
506290 1383690 350 0.0046  9.9e-199 6.6e-143 4.7e-96 2.7e-46 1.2e-11 46 54 8e-05 
506290 1385190 350 0.00026  3.7e-200 5.1e-144 6.6e-97 1.2e-46 9e-12 45 55 3.5e-06 
506290 1386690 350 8.9e-06  5.4e-203 3.3e-146 1.6e-98 1.8e-47 4.5e-12 43 57 1.1e-07 
506290 1388190 350 1.9e-07  3e-207 1.9e-149 6.3e-101 1.1e-48 1.5e-12 39 61 2.4e-09 
506290 1389690 350 2.6e-09  6.5e-213 8.9e-154 4.2e-104 2.3e-50 3.4e-13 34 66 5.6e-11 
506290 1391190 350 2.3e-11  5.3e-220 3.5e-159 4.6e-108 1.8e-52 4.9e-14 28 72 3.6e-11 
506290 1392690 350 1.3e-13  1.6e-228 1.1e-165 8.1e-113 5.1e-55 4.6e-15 21 79 8.4e-11 
506290 1394190 350 5.2e-16  1.7e-238 3e-173 2.3e-118 5e-58 2.7e-16 15 85 2.3e-10 
506290 1395690 350 1.4e-18  6.7e-250 6e-182 9.7e-125 1.7e-61 1e-17 9.4 91 7.1e-10 
506290 1397190 350 2.5e-21  9e-263 9.4e-192 6.3e-132 1.9e-65 2.3e-19 5.3 95 2.4e-09 
506290 1398690 350 3.3e-24  4.1e-277 1.1e-202 6e-140 6.8e-70 3e-21 2.5 97 8.5e-09 
506290 1400190 350 3.2e-27  6.2e-293 9.3e-215 8.3e-149 7.9e-75 2.3e-23 1 99 3.2e-08 
506290 1401690 350 2.3e-30  0 5.7e-228 1.6e-158 2.9e-80 9.9e-26 0.35 1e+02 1.2e-07 
506290 1403190 350 1.2e-33  0 2.4e-242 4.3e-169 3.3e-86 2.4e-28 0.096 1e+02 4.7e-07 
506290 1404690 350 5.3e-37  0 7.2e-258 1.6e-180 1.1e-92 3.2e-31 0.021 1e+02 1.8e-06 
506290 1406190 350 1.8e-40  0 1.4e-274 7.6e-193 1.1e-99 2.2e-34 0.0035 1e+02 6.5e-06 
506290 1407690 350 5e-44  0 0 4.8e-206 3.1e-107 8.2e-38 0.00045 1e+02 2.2e-05 
506290 1409190 350 1.1e-47  0 0 3.8e-220 2.5e-115 1.6e-41 4.4e-05 1e+02 7.1e-05 
506290 1410690 350 2.1e-51  0 0 4e-235 5.8e-124 1.5e-45 3.2e-06 1e+02 0.00021 
506290 1412190 350 3.3e-55  0 0 5.2e-251 3.8e-133 7.7e-50 1.7e-07 1e+02 0.00058 
506290 1413690 350 4.3e-59  0 0 0 6.9e-143 2e-54 7.1e-09 1e+02 0.0015 
506290 1415190 350 4.5e-63  0 0 0 3.7e-153 2.7e-59 2.2e-10 1e+02 0.0035 
506290 1416690 350 3.8e-67  0 0 0 5.6e-164 1.9e-64 5.1e-12 1e+02 0.0081 
506290 1418190 350 2.5e-71  0 0 0 2.5e-175 7.3e-70 9.3e-14 1e+02 0.018 
506290 1419690 350 1.3e-75  0 0 0 3.4e-187 1.5e-75 1.3e-15 1e+02 0.039 
506290 1421190 350 5.2e-80  0 0 0 1.4e-199 1.7e-81 1.6e-17 1e+02 0.085 
506290 1422690 350 1.6e-84  0 0 0 1.8e-212 1.1e-87 1.5e-19 1e+02 0.19 
506290 1424190 350 3.6e-89  0 0 0 7e-226 4e-94 1.1e-21 1e+02 0.42 
506290 1425690 350 6.3e-94  0 0 0 0 8.1e-101 7.2e-24 99 0.98 
506290 1427190 350 8.2e-99  0 0 0 0 9.3e-108 3.7e-26 98 2.4 
506290 1428690 350 8.2e-104  0 0 0 0 5.8e-115 1.5e-28 93 6.5 
506290 1430190 350 6.8e-109  0 0 0 0 1.9e-122 4.7e-31 80 20 
506290 1431690 350 6.3e-114  0 0 0 0 2.3e-130 7.9e-34 46 54 
507790 1332690 350 3.7e-46  0 0 0 0 1.2e-140 4.4e-41 0.0057 1e+02 
507790 1334190 350 1e-43  0 0 0 0 8.5e-132 1.5e-37 0.03 1e+02 
507790 1335690 350 2.8e-41  0 0 0 0 2.6e-123 3.1e-34 0.12 1e+02 
507790 1337190 350 7.2e-39  0 0 0 1.1e-265 3.5e-115 4.2e-31 0.43 1e+02 
507790 1338690 350 1.6e-36  0 0 0 4.2e-250 2.3e-107 4e-28 1.4 99 
507790 1340190 350 3.5e-34  0 0 0 4e-235 6.9e-100 2.5e-25 4 96 
507790 1341690 350 7.4e-32  0 0 0 9.2e-221 8.8e-93 9.7e-23 10 90 
507790 1343190 350 1.6e-29  0 0 0 4.6e-207 4.5e-86 2.2e-20 21 79 
507790 1344690 350 3.7e-27  0 0 0 5.3e-194 9.6e-80 3e-18 36 64 
507790 1346190 350 7.8e-25  0 0 0 1.6e-181 9.4e-74 2.8e-16 53 47 
507790 1347690 350 1.4e-22  0 0 0 1.2e-169 4.5e-68 1.8e-14 69 31 
507790 1349190 350 2.2e-20  0 0 1.3e-286 2.6e-158 1.1e-62 8.5e-13 81 19 
507790 1350690 350 2.8e-18  0 0 2.3e-268 1.6e-147 1.3e-57 3e-11 90 10 
507790 1352190 350 2.9e-16  0 0 5.5e-251 2.8e-137 8.5e-53 8.1e-10 95 5.2 
507790 1353690 350 2.5e-14  0 0 1.7e-234 1.4e-127 2.8e-48 1.6e-08 98 2.5 
507790 1355190 350 1.8e-12  0 0 6.4e-219 2e-118 4.8e-44 2.5e-07 99 1.2 
507790 1356690 350 1e-10  0 2.1e-291 3.1e-204 8e-110 4.1e-40 2.9e-06 99 0.62 
507790 1358190 350 5e-09  0 1.4e-272 2e-190 9e-102 1.9e-36 2.6e-05 1e+02 0.41 
507790 1359690 350 2e-07  0 6.4e-255 1.6e-177 2.9e-94 4.4e-33 0.00018 1e+02 0.36 
507790 1361190 350 6.2e-06  0 1.9e-238 1.7e-165 2.8e-87 5.5e-30 0.001 1e+02 0.4 
507790 1362690 350 0.00015  1.2e-304 3.9e-223 2.5e-154 8.1e-81 3.8e-27 0.0049 99 0.51 
507790 1364190 350 0.0027  5.6e-286 5.8e-209 5.2e-144 7.3e-75 1.5e-24 0.02 99 0.75 
507790 1365690 350 0.036  8.9e-269 6.3e-196 1.6e-134 2.1e-69 3.4e-22 0.072 99 1.1 
507790 1367190 350 0.33  4.9e-253 5.3e-184 7.1e-126 2.1e-64 4.8e-20 0.23 98 1.8 
507790 1368690 350 2.1  9.6e-239 3.5e-173 5.1e-118 7e-60 4.2e-18 0.63 97 2.5 
507790 1370190 350 8.2  7.2e-226 1.9e-163 5.9e-111 8.6e-56 2.5e-16 1.6 95 3.4 
507790 1371690 350 20  2.1e-214 9.2e-155 1.2e-104 4e-52 9.9e-15 3.7 92 4 
507790 1373190 350 30  2.4e-204 3.9e-147 4.1e-99 7.2e-49 2.8e-13 8.2 88 4 
507790 1374690 350 28  1.1e-195 1.4e-140 2.4e-94 4.9e-46 5.3e-12 17 80 3.3 
507790 1376190 350 18  1.8e-188 4.1e-135 2.2e-90 1.2e-43 6.4e-11 32 66 1.9 
507790 1377690 350 8  9.9e-183 8.8e-131 3e-87 8.6e-42 4.4e-10 48 51 0.68 
507790 1379190 350 2.7  1.8e-178 1.4e-127 5.7e-85 2.1e-40 1.8e-09 60 40 0.15 
507790 1380690 350 0.61  1.2e-175 1.7e-125 1.7e-83 1.7e-39 4.3e-09 67 33 0.02 
507790 1382190 350 0.088  2.8e-174 1.7e-124 8.3e-83 5.1e-39 7e-09 71 29 0.0018 
507790 1383690 350 0.0078  2.7e-174 1.5e-124 7e-83 5.8e-39 7.8e-09 72 28 0.00011 
507790 1385190 350 0.00042  1.1e-175 1.2e-125 1e-83 2.5e-39 6e-09 72 28 4.7e-06 
507790 1386690 350 1.4e-05  1.6e-178 8.5e-128 2.6e-85 4.2e-40 3.2e-09 70 30 1.4e-07 
507790 1388190 350 2.7e-07  1e-182 5.2e-131 1.1e-87 2.7e-41 1.1e-09 66 34 2.9e-09 
507790 1389690 350 3.3e-09  2.4e-188 2.8e-135 8.3e-91 6.5e-43 2.8e-10 61 39 4.4e-11 
507790 1391190 350 2.6e-11  2.2e-195 1.2e-140 1e-94 5.8e-45 4.7e-11 54 46 1.3e-12 
507790 1392690 350 1.3e-13  7.7e-204 4.6e-147 2.1e-99 1.9e-47 5e-12 45 55 2.2e-12 
507790 1394190 350 4.2e-16  9.9e-214 1.4e-154 6.9e-105 2.1e-50 3.5e-13 35 65 7.1e-12 
507790 1395690 350 9.2e-19  4.6e-225 3.4e-163 3.5e-111 8.4e-54 1.5e-14 25 75 2.6e-11 
507790 1397190 350 1.4e-21  7.4e-238 6.4e-173 2.7e-118 1.1e-57 4e-16 16 84 1e-10 
507790 1398690 350 1.5e-24  4.1e-252 9e-184 3.1e-126 5e-62 6.4e-18 9 91 4.5e-10 
507790 1400190 350 1.2e-27  7.4e-268 9.3e-196 5.3e-135 7e-67 5.9e-20 4.3 96 2.1e-09 
507790 1401690 350 7.2e-31  4.4e-285 6.9e-209 1.2e-144 3.1e-72 3.1e-22 1.7 98 9.6e-09 
507790 1403190 350 3.3e-34  0 3.6e-223 4e-155 4.2e-78 9e-25 0.56 99 4.5e-08 
507790 1404690 350 1.2e-37  0 1.3e-238 1.8e-166 1.7e-84 1.4e-27 0.14 1e+02 2e-07 
507790 1406190 350 3.3e-41  0 3.1e-255 1e-178 2e-91 1.2e-30 0.029 1e+02 8.9e-07 
507790 1407690 350 7.5e-45  0 4.8e-273 7.8e-192 7e-99 5.3e-34 0.0045 1e+02 3.6e-06 
507790 1409190 350 1.4e-48  0 0 7.5e-206 6.8e-107 1.2e-37 0.00051 1e+02 1.4e-05 
507790 1410690 350 2.3e-52  0 0 9.1e-221 1.8e-115 1.4e-41 4.4e-05 1e+02 4.9e-05 
507790 1412190 350 3e-56  0 0 1.4e-236 1.4e-124 8.1e-46 2.7e-06 1e+02 0.00015 
507790 1413690 350 3.4e-60  0 0 2.6e-253 2.9e-134 2.4e-50 1.3e-07 1e+02 0.00045 
507790 1415190 350 3.2e-64  0 0 0 1.7e-144 3.6e-55 4.2e-09 1e+02 0.0012 
507790 1416690 350 2.5e-68  0 0 0 2.8e-155 2.7e-60 1.1e-10 1e+02 0.0029 
507790 1418190 350 1.6e-72  0 0 0 1.4e-166 1.1e-65 2.1e-12 1e+02 0.0069 
507790 1419690 350 7.8e-77  0 0 0 1.9e-178 2.4e-71 3.2e-14 1e+02 0.016 
507790 1421190 350 3e-81  0 0 0 8.2e-191 2.8e-77 3.8e-16 1e+02 0.035 
507790 1422690 350 9e-86  0 0 0 1.1e-203 1.9e-83 3.6e-18 1e+02 0.078 
507790 1424190 350 2e-90  0 0 0 4.2e-217 6.8e-90 2.8e-20 1e+02 0.18 
507790 1425690 350 3.5e-95  0 0 0 0 1.4e-96 1.8e-22 1e+02 0.41 
507790 1427190 350 4.5e-100  0 0 0 0 1.6e-103 9.4e-25 99 1 
507790 1428690 350 4.3e-105  0 0 0 0 1e-110 4e-27 97 2.6 
507790 1430190 350 3.2e-110  0 0 0 0 3.7e-118 1.4e-29 92 7.7 
507790 1431690 350 2.1e-115  0 0 0 0 6.5e-126 3.3e-32 75 25 
509290 1332690 350 2.5e-48  0 0 0 0 7e-136 5.5e-39 0.022 1e+02 
509290 1334190 350 7.7e-46  0 0 0 0 4.5e-127 1.7e-35 0.11 1e+02 
509290 1335690 350 2.3e-43  0 0 0 7e-273 1.2e-118 3.1e-32 0.4 1e+02 
509290 1337190 350 6.5e-41  0 0 0 9.5e-257 1.6e-110 4e-29 1.3 99 
509290 1338690 350 1.7e-38  0 0 0 3.3e-241 9.2e-103 3.4e-26 3.9 96 
509290 1340190 350 4.2e-36  0 0 0 2.7e-226 2.3e-95 1.8e-23 9.9 90 
509290 1341690 350 1.1e-33  0 0 0 4.8e-212 2.3e-88 5.4e-21 20 80 
509290 1343190 350 3.1e-31  0 0 0 1.9e-198 9.5e-82 9.9e-19 35 65 
509290 1344690 350 8.3e-29  0 0 0 1.9e-185 1.7e-75 1.1e-16 52 48 
509290 1346190 350 2e-26  0 0 0 4.7e-173 1.5e-69 9.2e-15 68 32 
509290 1347690 350 4.2e-24  0 0 7.8e-292 3.3e-161 6.1e-64 5.2e-13 81 19 
509290 1349190 350 7.3e-22  0 0 9.8e-273 6.3e-150 1.3e-58 2.2e-11 90 10 
509290 1350690 350 1.1e-19  0 0 1.6e-254 3.4e-139 1.4e-53 6.9e-10 95 4.8 
509290 1352190 350 1.3e-17  0 0 3.3e-237 5.2e-129 7.9e-49 1.6e-08 98 2.1 
509290 1353690 350 1.3e-15  0 0 8.4e-221 2.2e-119 2.2e-44 2.8e-07 99 0.86 
509290 1355190 350 1.1e-13  0 6.9e-293 2.7e-205 2.6e-110 3.2e-40 3.6e-06 1e+02 0.35 
509290 1356690 350 7.8e-12  0 5.8e-273 1.1e-190 8.4e-102 2.2e-36 3.5e-05 1e+02 0.16 
509290 1358190 350 4.7e-10  0 3.2e-254 5.4e-177 7.6e-94 8.1e-33 0.00026 1e+02 0.11 
509290 1359690 350 2.3e-08  0 1.1e-236 3.5e-164 2e-86 1.5e-29 0.0015 1e+02 0.1 
509290 1361190 350 9.1e-07  6.2e-301 2.7e-220 3e-152 1.5e-79 1.5e-26 0.0076 1e+02 0.12 
509290 1362690 350 2.8e-05  7.1e-281 4.4e-205 3.5e-141 3.4e-73 8.4e-24 0.032 1e+02 0.18 
509290 1364190 350 0.00065  2.6e-262 5e-191 5.6e-131 2.4e-67 2.6e-21 0.12 1e+02 0.31 
509290 1365690 350 0.011  3.2e-245 4.2e-178 1.3e-121 5.4e-62 4.6e-19 0.37 99 0.55 
509290 1367190 350 0.13  1.4e-229 2.7e-166 4.6e-113 4.1e-57 5e-17 1 98 0.94 
509290 1368690 350 1.1  2.1e-215 1.4e-155 2.5e-105 1.1e-52 3.4e-15 2.3 96 1.5 
509290 1370190 350 5.6  1.2e-202 5.8e-146 2.3e-98 1e-48 1.6e-13 4.8 93 2.2 
509290 1371690 350 18  2.6e-191 2.2e-137 3.5e-92 3.7e-45 4.9e-12 9.2 88 2.7 
509290 1373190 350 34  2.5e-181 7.3e-130 9.6e-87 5.3e-42 1.1e-10 17 80 3 
509290 1374690 350 38  9.3e-173 2.2e-123 4.8e-82 3e-39 1.8e-09 29 69 2.7 
509290 1376190 350 26  1.4e-165 5.8e-118 4e-78 6.4e-37 2e-08 47 51 1.7 
509290 1377690 350 12  7.2e-160 1.2e-113 5.1e-75 4.6e-35 1.3e-07 67 32 0.72 
509290 1379190 350 4.3  1.2e-155 1.8e-110 9.3e-73 1.1e-33 5.1e-07 80 20 0.17 
509290 1380690 350 1  7.8e-153 2.1e-108 2.7e-71 8.5e-33 1.2e-06 87 13 0.025 
509290 1382190 350 0.15  1.9e-151 2.1e-107 1.3e-70 2.5e-32 1.9e-06 89 11 0.0023 
509290 1383690 350 0.013  1.8e-151 1.9e-107 1.1e-70 2.9e-32 2.2e-06 90 9.9 0.00014 
509290 1385190 350 0.00068  7.3e-153 1.6e-108 1.7e-71 1.3e-32 1.7e-06 90 10 6e-06 
509290 1386690 350 2.1e-05  1.2e-155 1.2e-110 4.5e-73 2.3e-33 9.6e-07 89 11 1.7e-07 
509290 1388190 350 3.7e-07  8.2e-160 7.9e-114 2.2e-75 1.6e-34 3.8e-07 87 13 3.3e-09 
509290 1389690 350 4e-09  2.2e-165 4.7e-118 1.8e-78 4.4e-36 1e-07 83 17 4.6e-11 
509290 1391190 350 2.7e-11  2.4e-172 2.4e-123 2.6e-82 4.5e-38 2e-08 78 22 4.7e-13 
509290 1392690 350 1.1e-13  9.6e-181 1.1e-129 6.1e-87 1.7e-40 2.5e-09 70 30 5e-14 
509290 1394190 350 3.1e-16  1.5e-190 3.9e-137 2.4e-92 2.3e-43 2e-10 60 40 1.8e-13 
509290 1395690 350 5.7e-19  8.2e-202 1.1e-145 1.5e-98 1.1e-46 1.1e-11 48 52 7.8e-13 
509290 1397190 350 7.2e-22  1.6e-214 2.6e-155 1.4e-105 1.8e-50 3.4e-13 35 65 3.8e-12 
509290 1398690 350 6.4e-25  1.1e-228 4.5e-166 2e-113 9.6e-55 6.6e-15 23 77 2e-11 
509290 1400190 350 4.1e-28  2.5e-244 5.7e-178 4e-122 1.7e-59 7.4e-17 13 87 1.1e-10 
