#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
554119 1390635 300 1.4e-195  9.8e-76 3.5e-46 1.9e-23 0.11 1e+02 1.8e-05 1.5e-38 2.3e-44 
554575 1390801 300 3.9e-200  7.9e-81 1.1e-49 1.2e-25 0.027 1e+02 8.4e-05 8.1e-38 8.7e-45 
555035 1390969 300 1e-204  3.9e-86 2.1e-53 5.8e-28 0.0056 1e+02 0.00035 4.8e-37 3e-45 
555500 1391138 300 2.4e-209  1.1e-91 2.9e-57 2.1e-30 0.001 1e+02 0.0014 3.1e-36 1e-45 
555970 1391309 300 5e-214  1.9e-97 2.6e-61 5.6e-33 0.00015 1e+02 0.0051 2.2e-35 3.4e-46 
556445 1391482 300 9.3e-219  1.6e-103 1.5e-65 1.1e-35 1.9e-05 1e+02 0.018 1.7e-34 1.2e-46 
556924 1391656 300 1.6e-223  0 5.7e-70 1.5e-38 2e-06 1e+02 0.056 1.4e-33 4.9e-47 
557408 1391832 300 2.4e-228  0 1.4e-74 1.6e-41 1.7e-07 1e+02 0.16 1.3e-32 2e-47 
557897 1392010 300 3.3e-233  0 2.2e-79 1.1e-44 1.2e-08 1e+02 0.44 1.3e-31 7.6e-48 
558390 1392190 300 4e-238  0 2.5e-84 6e-48 7.2e-10 99 1.1 1.3e-30 2.7e-48 
558888 1392371 300 4.4e-243  0 0 2.2e-51 3.4e-11 98 2.5 1.4e-29 8.9e-49 
559391 1392554 300 4.4e-248  0 0 5.6e-55 1.3e-12 95 5.1 1.6e-28 2.6e-49 
559898 1392739 300 3.9e-253  0 0 1e-58 4e-14 90 9.7 1.9e-27 7.3e-50 
560410 1392925 300 3.1e-258  0 0 1.2e-62 1e-15 83 17 2.3e-26 2e-50 
560927 1393113 300 2.3e-263  0 0 0 2e-17 73 27 2.7e-25 5.4e-51 
561449 1393303 300 1.4e-268  0 0 0 3.1e-19 60 40 3.4e-24 1.5e-51 
561975 1393494 300 8.4e-274  0 0 0 3.8e-21 46 54 4.1e-23 0 
562506 1393688 300 4.3e-279  0 0 0 3.6e-23 33 67 4.9e-22 0 
563041 1393883 300 2.1e-284  0 0 0 2.7e-25 21 79 5.8e-21 0 
563582 1394079 300 8.5e-290  0 0 0 1.6e-27 12 88 6.8e-20 0 
564127 1394278 300 3.2e-295  0 0 0 0 6.1 94 7.7e-19 0 
564677 1394478 300 1.1e-300  0 0 0 0 2.8 97 8.5e-18 0 
565231 1394680 300 3.3e-306  0 0 0 0 1.1 99 0 0 
565790 1394883 300 9.1e-312  0 0 0 0 0.38 1e+02 0 0 
566354 1395088 300 2.2e-317  0 0 0 0 0.12 1e+02 0 0 
566922 1395295 300 4e-323  0 0 0 0 0 1e+02 0 0 
567496 1395504 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
568073 1395714 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
568656 1395926 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569243 1396140 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569835 1396355 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
570432 1396573 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571034 1396791 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571640 1397012 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572250 1397234 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572866 1397458 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573486 1397684 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
574111 1397912 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
574741 1398141 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
575375 1398372 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
576014 1398604 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
576658 1398838 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
577306 1399074 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
577959 1399312 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
578617 1399552 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
579279 1399793 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
579947 1400036 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
580618 1400280 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
581295 1400526 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
581976 1400774 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
582662 1401024 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
583353 1401275 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
584048 1401528 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
584748 1401783 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
585453 1402040 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
586163 1402298 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
586877 1402558 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
587596 1402820 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
588319 1403083 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
589047 1403348 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
589780 1403615 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
590518 1403883 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
591260 1404153 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
592007 1404425 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
592759 1404699 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
593516 1404974 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
594277 1405251 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
595043 1405530 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
595813 1405811 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
596588 1406093 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
597368 1406377 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
598153 1406662 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
598942 1406949 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
599736 1407238 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
600535 1407529 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
601339 1407822 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
602147 1408116 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
602960 1408412 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
603777 1408709 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
604599 1409008 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
605426 1409309 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
606258 1409612 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
607094 1409917 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
607935 1410223 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
608781 1410530 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
609631 1410840 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
610487 1411151 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
611346 1411464 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
612211 1411779 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
613080 1412095 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
613954 1412413 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
614833 1412733 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
615716 1413055 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
616604 1413378 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
617497 1413703 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
618394 1414029 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
619296 1414358 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
620203 1414688 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
621114 1415019 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
622031 1415353 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
622952 1415688 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
623877 1416025 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
624807 1416364 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
625742 1416704 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
532313 1382701 300 0.083  87 12 0.46 0.0036 1.7e-06 4.2e-15 9.7e-31 9.7e-60 
532340 1382713 300 0.06  87 12 0.45 0.0036 1.7e-06 4.1e-15 9.4e-31 9.4e-60 
532372 1382728 300 0.04  87 12 0.44 0.0035 1.7e-06 4e-15 9.2e-31 9.2e-60 
532408 1382745 300 0.025  87 12 0.44 0.0035 1.6e-06 4e-15 9.1e-31 9.1e-60 
532449 1382764 300 0.015  87 12 0.44 0.0034 1.6e-06 4e-15 9.1e-31 9.1e-60 
532494 1382785 300 0.0081  88 12 0.43 0.0035 1.6e-06 4e-15 9.2e-31 9.2e-60 
532544 1382808 300 0.004  88 12 0.44 0.0035 1.7e-06 4.1e-15 9.5e-31 9.6e-60 
532598 1382834 300 0.0018  88 12 0.44 0.0036 1.7e-06 4.3e-15 1e-30 1e-59 
532657 1382861 300 0.00077  88 12 0.45 0.0037 1.8e-06 4.6e-15 1.1e-30 1.1e-59 
532720 1382891 300 0.0003  88 12 0.46 0.0039 1.9e-06 5.1e-15 1.2e-30 1.3e-59 
532788 1382922 300 0.0001  88 12 0.47 0.0041 2.1e-06 5.7e-15 1.4e-30 1.5e-59 
532861 1382956 300 3.3e-05  88 11 0.47 0.0043 2.2e-06 6.5e-15 1.6e-30 1.7e-59 
532938 1382992 300 9.7e-06  89 10 0.45 0.0045 2.4e-06 7.3e-15 1.9e-30 2.1e-59 
533020 1383030 300 2.8e-06  91 8.7 0.41 0.0043 2.4e-06 7.9e-15 2.2e-30 2.4e-59 
533106 1383070 300 7.9e-07  93 6.6 0.33 0.0037 2.2e-06 8e-15 2.3e-30 2.7e-59 
533196 1383113 300 2.3e-07  95 4.3 0.23 0.0028 1.8e-06 7.2e-15 2.2e-30 2.6e-59 
533291 1383157 300 7.1e-08  97 2.5 0.13 0.0019 1.3e-06 5.8e-15 1.9e-30 2.4e-59 
533391 1383203 300 2.2e-08  99 1.4 0.066 0.0011 8e-07 4.2e-15 1.5e-30 2e-59 
533495 1383252 300 6.5e-09  99 0.78 0.03 0.00055 4.6e-07 2.8e-15 1.1e-30 1.6e-59 
533604 1383303 300 1.9e-09  99 0.51 0.012 0.00026 2.4e-07 1.8e-15 8.2e-31 1.2e-59 
533717 1383356 300 5.1e-10  1e+02 0.39 0.0044 0.00011 1.2e-07 1.1e-15 5.8e-31 9.1e-60 
533835 1383411 300 1.3e-10  1e+02 0.33 0.0015 4.5e-05 5.8e-08 6.7e-16 4e-31 6.9e-60 
533958 1383468 300 3.1e-11  1e+02 0.3 0.00051 1.7e-05 2.6e-08 3.9e-16 2.8e-31 5.2e-60 
534084 1383527 300 6.7e-12  1e+02 0.29 0.00018 5.8e-06 1.1e-08 2.2e-16 1.9e-31 4e-60 
534216 1383588 300 1.3e-12  1e+02 0.28 7.9e-05 1.9e-06 4.3e-09 1.3e-16 1.3e-31 3.1e-60 
534352 1383651 300 2.5e-13  1e+02 0.27 4.7e-05 5.6e-07 1.6e-09 6.8e-17 9e-32 2.5e-60 
534492 1383717 300 4.1e-14  1e+02 0.27 3.6e-05 1.6e-07 5.8e-10 3.7e-17 6.3e-32 2e-60 
534637 1383785 300 6.1e-15  1e+02 0.27 3.3e-05 4.1e-08 1.9e-10 1.9e-17 4.4e-32 1.6e-60 
534787 1383854 300 8.3e-16  1e+02 0.27 3.2e-05 1e-08 6.1e-11 9.9e-18 3.1e-32 1.4e-60 
534941 1383926 300 1e-16  1e+02 0.28 3.2e-05 2.5e-09 1.8e-11 5e-18 2.2e-32 1.2e-60 
535100 1384000 300 1.1e-17  1e+02 0.29 3.4e-05 6.3e-10 5.1e-12 2.5e-18 1.6e-32 1.1e-60 
535263 1384076 300 1e-18  1e+02 0.3 3.7e-05 2.1e-10 1.4e-12 1.2e-18 1.2e-32 9.9e-61 
535430 1384154 300 8.7e-20  1e+02 0.32 4.1e-05 1.2e-10 3.5e-13 5.9e-19 8.8e-33 9.6e-61 
535603 1384235 300 6.3e-21  1e+02 0.35 4.8e-05 1e-10 8.3e-14 2.8e-19 6.8e-33 9.8e-61 
535779 1384317 300 4.1e-22  1e+02 0.39 5.7e-05 1.1e-10 1.9e-14 1.3e-19 5.4e-33 1e-60 
535961 1384402 300 2.3e-23  1e+02 0.44 7.1e-05 1.4e-10 4.3e-15 6.2e-20 4.4e-33 1.2e-60 
536146 1384488 300 1.1e-24  1e+02 0.5 9e-05 1.9e-10 9.4e-16 2.8e-20 3.7e-33 1.4e-60 
536337 1384577 300 4.6e-26  99 0.58 0.00012 2.7e-10 2.1e-16 1.3e-20 3.2e-33 1.8e-60 
536532 1384668 300 1.6e-27  99 0.68 0.00016 4.1e-10 4.6e-17 5.9e-21 2.9e-33 2.4e-60 
536731 1384761 300 4.9e-29  99 0.82 0.00024 6.6e-10 1.1e-17 2.6e-21 2.7e-33 3.5e-60 
536935 1384856 300 1.2e-30  99 1 0.00035 1.1e-09 2.7e-18 1.2e-21 2.7e-33 5.6e-60 
537143 1384953 300 2.6e-32  99 1.3 0.00055 2.1e-09 8.3e-19 5.3e-22 2.8e-33 9.4e-60 
537356 1385052 300 4.7e-34  98 1.6 0.00089 4e-09 3.3e-19 2.3e-22 3e-33 1.7e-59 
537574 1385154 300 6.8e-36  98 2.1 0.0015 8.5e-09 2e-19 1e-22 3.4e-33 3.4e-59 
537796 1385257 300 8.4e-38  97 2.9 0.0027 1.9e-08 2e-19 4.6e-23 4e-33 7.4e-59 
538022 1385363 300 8.5e-40  96 3.9 0.0049 4.5e-08 3e-19 2e-23 5e-33 1.8e-58 
538254 1385471 300 6.9e-42  95 5.4 0.0094 1.2e-07 6.3e-19 9.1e-24 6.5e-33 4.6e-58 
538489 1385581 300 4.7e-44  92 7.5 0.019 3.2e-07 1.7e-18 4.1e-24 9e-33 1.3e-57 
538729 1385693 300 2.6e-46  89 11 0.039 9.1e-07 5.3e-18 1.9e-24 1.3e-32 4e-57 
538974 1385807 300 1.2e-48  85 15 0.081 2.8e-06 2e-17 8.5e-25 1.9e-32 1.3e-56 
539223 1385923 300 4.6e-51  79 21 0.17 8.8e-06 8.3e-17 3.9e-25 2.9e-32 4.8e-56 
539477 1386041 300 1.5e-53  71 29 0.38 2.9e-05 3.9e-16 1.8e-25 4.6e-32 1.9e-55 
539735 1386162 300 3.9e-56  60 39 0.8 9.8e-05 2e-15 8.7e-26 7.2e-32 7.6e-55 
539998 1386284 300 8.9e-59  49 50 1.7 0.00033 1.1e-14 4.2e-26 1.1e-31 3.2e-54 
540266 1386409 300 1.7e-61  36 61 3.3 0.0011 6.4e-14 2e-26 1.7e-31 1.4e-53 
540537 1386536 300 2.9e-64  24 69 6.3 0.0036 3.8e-13 9.9e-27 2.4e-31 6.1e-53 
540814 1386665 300 4.3e-67  15 74 11 0.011 2.3e-12 5e-27 3.4e-31 2.7e-52 
541095 1386796 300 5.7e-70  8 73 19 0.035 1.4e-11 2.7e-27 4.4e-31 1.2e-51 
541380 1386929 300 6.6e-73  3.8 67 29 0.1 8.5e-11 1.5e-27 5.4e-31 5.2e-51 
541670 1387064 300 6.8e-76  1.5 57 41 0.28 5.2e-10 9.9e-28 6.1e-31 2.2e-50 
541965 1387201 300 6.1e-79  0.54 44 54 0.73 3.1e-09 7.9e-28 6.5e-31 9.5e-50 
542264 1387341 300 4.9e-82  0.16 31 67 1.8 1.8e-08 8.4e-28 6.3e-31 4e-49 
542568 1387482 300 3.5e-85  0.039 20 76 4.2 1.1e-07 1.3e-27 5.7e-31 1.6e-48 
542876 1387626 300 2.3e-88  0.008 11 80 9.2 5.8e-07 3.1e-27 4.6e-31 6.3e-48 
543188 1387772 300 1.4e-91  0.0013 5.2 77 18 3e-06 1e-26 3.4e-31 2.3e-47 
543506 1387920 300 7.4e-95  0.00016 2 65 33 1.4e-05 4.2e-26 2.2e-31 7.7e-47 
543827 1388070 300 4e-98  1.5e-05 0.64 48 51 6.1e-05 1.9e-25 1.2e-31 2.3e-46 
544154 1388222 300 2.1e-101  9.8e-07 0.15 30 70 0.00023 8.7e-25 5.3e-32 6e-46 
544484 1388376 300 1.1e-104  4.8e-08 0.03 16 84 0.00073 4.1e-24 2.1e-32 1.4e-45 
544820 1388533 300 5e-108  1.7e-09 0.0045 7.4 93 0.0022 2e-23 7.2e-33 3e-45 
545160 1388691 300 2.1e-111  4.8e-11 0.00057 3.1 97 0.006 1e-22 2.4e-33 5.9e-45 
545504 1388852 300 8e-115  1e-12 6e-05 1.2 99 0.016 5.9e-22 7.6e-34 1.1e-44 
545853 1389014 300 2.6e-118  1.8e-14 5.3e-06 0.4 1e+02 0.04 3.6e-21 2.4e-34 2.1e-44 
546206 1389179 300 7.5e-122  2.3e-16 3.9e-07 0.12 1e+02 0.099 2.3e-20 7.5e-35 3.8e-44 
546564 1389346 300 1.8e-125  2.3e-18 2.4e-08 0.034 1e+02 0.23 1.6e-19 2.4e-35 6.6e-44 
546927 1389515 300 3.9e-129  1.7e-20 1.2e-09 0.0082 99 0.53 1.1e-18 7.6e-36 1.1e-43 
547294 1389686 300 7.1e-133  9.4e-23 4.8e-11 0.0018 99 1.1 8.4e-18 2.5e-36 1.8e-43 
547666 1389860 300 1.1e-136  3.9e-25 1.6e-12 0.00033 98 2.4 6.4e-17 8.2e-37 2.8e-43 
548042 1390035 300 1.6e-140  1.2e-27 4.2e-14 5.3e-05 95 4.7 5e-16 2.8e-37 4.2e-43 
548422 1390213 300 1.9e-144  2.6e-30 8.7e-16 7.4e-06 91 8.7 4e-15 9.8e-38 6e-43 
548807 1390392 300 2e-148  4.1e-33 1.4e-17 8.6e-07 85 15 3.1e-14 3.5e-38 7.9e-43 
549197 1390574 300 1.9e-152  4.5e-36 1.7e-19 8.4e-08 75 25 2.5e-13 1.3e-38 9.8e-43 
549591 1390758 300 1.6e-156  3.3e-39 1.6e-21 6.6e-09 63 37 1.9e-12 4.7e-39 1.1e-42 
549990 1390944 300 1.2e-160  1.6e-42 1.1e-23 4.2e-10 48 52 1.4e-11 1.9e-39 1.1e-42 
550393 1391132 300 8.2e-165  5.4e-46 5.6e-26 2.1e-11 34 66 9.7e-11 8e-40 1.1e-42 
550801 1391322 300 5.1e-169  1.2e-49 2e-28 8.5e-13 21 79 6.5e-10 4.2e-40 8.8e-43 
551214 1391514 300 2.8e-173  1.6e-53 5.1e-31 2.7e-14 12 88 4.1e-09 3e-40 6.6e-43 
551631 1391709 300 1.4e-177  1.4e-57 9.4e-34 6.5e-16 6.1 94 2.5e-08 3.1e-40 4.4e-43 
552052 1391905 300 6.5e-182  7.8e-62 1.2e-36 1.2e-17 2.7 97 1.4e-07 4.8e-40 2.6e-43 
552478 1392104 300 2.6e-186  2.7e-66 1.1e-39 1.8e-19 1.1 99 7.8e-07 1.1e-39 1.4e-43 
552909 1392305 300 9.5e-191  5.8e-71 7e-43 2e-21 0.36 1e+02 4e-06 3.9e-39 6.6e-44 
553344 1392507 300 3.1e-195  7.8e-76 3.1e-46 1.7e-23 0.1 1e+02 1.9e-05 1.7e-38 2.8e-44 
553783 1392712 300 9.3e-200  6.4e-81 9.1e-50 1.1e-25 0.026 1e+02 8.6e-05 9.2e-38 1.1e-44 
554227 1392919 300 2.5e-204  3.1e-86 1.8e-53 5.3e-28 0.0055 1e+02 0.00036 5.4e-37 3.8e-45 
554676 1393129 300 5.8e-209  8.7e-92 2.4e-57 1.9e-30 0.00097 1e+02 0.0014 3.5e-36 1.2e-45 
555129 1393340 300 1.3e-213  1.5e-97 2.2e-61 5e-33 0.00015 1e+02 0.0053 2.5e-35 4.2e-46 
555587 1393553 300 2.4e-218  1.4e-103 1.3e-65 9.7e-36 1.8e-05 1e+02 0.018 1.9e-34 1.5e-46 
556049 1393769 300 4.2e-223  0 4.8e-70 1.4e-38 1.9e-06 1e+02 0.057 1.6e-33 6e-47 
556516 1393987 300 6.4e-228  0 1.2e-74 1.4e-41 1.7e-07 1e+02 0.17 1.4e-32 2.4e-47 
556987 1394206 300 9.1e-233  0 1.8e-79 1e-44 1.2e-08 1e+02 0.45 1.4e-31 9.5e-48 
557463 1394428 300 1.1e-237  0 1.7e-84 5.3e-48 6.8e-10 99 1.1 1.4e-30 3.4e-48 
557943 1394652 300 1.3e-242  0 0 1.9e-51 3.2e-11 98 2.5 1.5e-29 1.1e-48 
558428 1394878 300 1.3e-247  0 0 4.9e-55 1.2e-12 95 5.2 1.7e-28 3.3e-49 
558917 1395107 300 1.2e-252  0 0 8.8e-59 3.8e-14 90 9.8 2e-27 9.2e-50 
559411 1395337 300 9.6e-258  0 0 1.1e-62 9.4e-16 83 17 2.4e-26 2.5e-50 
559910 1395569 300 7e-263  0 0 0 1.8e-17 73 27 2.9e-25 6.8e-51 
560413 1395804 300 4.6e-268  0 0 0 2.9e-19 60 40 3.6e-24 1.9e-51 
560920 1396041 300 2.8e-273  0 0 0 3.5e-21 46 54 4.3e-23 0 
561432 1396279 300 1.5e-278  0 0 0 3.4e-23 32 68 5.2e-22 0 
561949 1396520 300 7e-284  0 0 0 2.5e-25 21 79 6.2e-21 0 
562470 1396763 300 3e-289  0 0 0 1.5e-27 12 88 7.1e-20 0 
562996 1397008 300 1.2e-294  0 0 0 0 6.1 94 8.1e-19 0 
563526 1397256 300 4e-300  0 0 0 0 2.7 97 8.8e-18 0 
564061 1397505 300 1.3e-305  0 0 0 0 1.1 99 7.9e-17 0 
564600 1397756 300 3.5e-311  0 0 0 0 0.38 1e+02 0 0 
565144 1398010 300 8.9e-317  0 0 0 0 0.11 1e+02 0 0 
565692 1398266 300 1.9e-322  0 0 0 0 0 1e+02 0 0 
566245 1398523 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
566802 1398783 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
567364 1399045 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
567931 1399309 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
568502 1399576 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569077 1399844 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569657 1400115 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
570242 1400387 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
570831 1400662 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571424 1400939 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572023 1401218 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572625 1401499 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573232 1401782 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573844 1402067 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
574461 1402354 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
575081 1402644 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
575707 1402936 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
576337 1403229 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
576971 1403525 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
577610 1403823 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
578253 1404123 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
578901 1404425 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
579554 1404730 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
580211 1405036 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
580873 1405344 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
581539 1405655 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
582209 1405968 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
582885 1406283 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
583564 1406600 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
584249 1406919 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
584937 1407240 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
585631 1407563 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
586329 1407889 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
587031 1408216 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
587738 1408546 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
588449 1408878 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
589165 1409211 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
589886 1409547 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
590611 1409885 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
591340 1410226 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
592075 1410568 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
592813 1410912 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
593556 1411259 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
594304 1411608 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
595056 1411958 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
595813 1412311 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
596574 1412666 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
597340 1413023 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
598111 1413383 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
598885 1413744 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
599665 1414107 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
600449 1414473 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
601237 1414841 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
602030 1415210 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
602828 1415582 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
603630 1415956 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
604437 1416333 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
605248 1416711 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
606063 1417091 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
606884 1417474 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
607708 1417858 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
608538 1418245 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
609371 1418634 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
610210 1419025 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
611053 1419418 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
611900 1419813 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
612752 1420210 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
613608 1420609 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
614469 1421011 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
615335 1421415 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
616205 1421820 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
617080 1422228 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
617959 1422638 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
618842 1423050 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
619731 1423464 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
620623 1423880 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
621521 1424299 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
