#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
500290 1415190 350 6.9e-323  0 0 0 0 0 0 0 1e+02 
500290 1416690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1418190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1419690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1421190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1422690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1424190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1425690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1427190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1428690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1430190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
500290 1431690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1332690 350 2.4e-218  0 0 0 0 0 6.8e-23 8.4e-09 1e+02 
501790 1334190 350 4.4e-216  0 0 0 0 1.2e-102 5.2e-21 6.4e-09 1e+02 
501790 1335690 350 6.3e-214  0 0 0 0 1.2e-95 3.2e-19 5.8e-09 1e+02 
501790 1337190 350 6.7e-212  0 0 0 0 7e-89 1.6e-17 6.6e-09 1e+02 
501790 1338690 350 5.3e-210  0 0 0 0 2.3e-82 6.9e-16 9.4e-09 1e+02 
501790 1340190 350 3.1e-208  0 0 0 0 4.5e-76 2.5e-14 1.6e-08 1e+02 
501790 1341690 350 1.4e-206  0 0 0 0 4.7e-70 7e-13 3.2e-08 1e+02 
501790 1343190 350 5.5e-205  0 0 0 0 2.4e-64 1.4e-11 6.3e-08 1e+02 
501790 1344690 350 2.1e-203  0 0 0 0 5.4e-59 1.8e-10 1.1e-07 1e+02 
501790 1346190 350 7.2e-202  0 0 0 0 5.5e-54 1.6e-09 1.9e-07 1e+02 
501790 1347690 350 2.1e-200  0 0 0 0 3e-49 1.1e-08 3.3e-07 1e+02 
501790 1349190 350 4.6e-199  0 0 0 0 8.7e-45 6.1e-08 6e-07 1e+02 
501790 1350690 350 8.2e-198  0 0 0 0 1.3e-40 2.7e-07 1e-06 1e+02 
501790 1352190 350 1.3e-196  0 0 0 4.1e-122 1e-36 8.9e-07 1.5e-06 1e+02 
501790 1353690 350 1.7e-195  0 0 0 3e-113 3.7e-33 2.3e-06 1.9e-06 1e+02 
501790 1355190 350 1.8e-194  0 0 0 6.4e-105 7.5e-30 5.3e-06 2.2e-06 1e+02 
501790 1356690 350 1.4e-193  0 0 0 4.3e-97 8.7e-27 1.1e-05 2.4e-06 1e+02 
501790 1358190 350 7.7e-193  0 0 0 9.3e-90 5.8e-24 2.3e-05 2.6e-06 1e+02 
501790 1359690 350 3.4e-192  0 0 0 6e-83 2.1e-21 4.5e-05 2.6e-06 1e+02 
501790 1361190 350 1.2e-191  0 0 0 1.2e-76 4.3e-19 7.9e-05 2.4e-06 1e+02 
501790 1362690 350 2.8e-191  0 0 0 7.7e-71 5.1e-17 0.00014 2.2e-06 1e+02 
501790 1364190 350 4.6e-191  0 0 0 1.7e-65 3.8e-15 0.00023 2.1e-06 1e+02 
501790 1365690 350 5e-191  0 0 0 1.3e-60 1.8e-13 0.0004 2e-06 1e+02 
501790 1367190 350 3.7e-191  0 0 1.5e-130 3.6e-56 5.5e-12 0.00067 1.9e-06 1e+02 
501790 1368690 350 1.8e-191  0 0 6e-123 3.5e-52 1.1e-10 0.0011 1.8e-06 1e+02 
501790 1370190 350 5.5e-192  0 0 4.1e-116 1.2e-48 1.4e-09 0.0016 1.7e-06 1e+02 
501790 1371690 350 1e-192  0 0 4.8e-110 1.6e-45 1.2e-08 0.0024 1.6e-06 1e+02 
501790 1373190 350 1.2e-193  0 0 1e-104 8.6e-43 7.7e-08 0.0033 1.5e-06 1e+02 
501790 1374690 350 7.7e-195  0 0 3.8e-100 1.8e-40 3.5e-07 0.0044 1.4e-06 1e+02 
501790 1376190 350 2.9e-196  0 0 2.6e-96 1.6e-38 1.2e-06 0.0055 1.3e-06 1e+02 
501790 1377690 350 6.1e-198  0 0 3.4e-93 5.7e-37 3.1e-06 0.0065 1.1e-06 1e+02 
501790 1379190 350 7.1e-200  0 0 8.4e-91 8.6e-36 6e-06 0.007 9.6e-07 1e+02 
501790 1380690 350 4.5e-202  0 0 4e-89 5.5e-35 9.1e-06 0.0071 7.8e-07 1e+02 
501790 1382190 350 1.6e-204  0 0 3.7e-88 1.5e-34 1.1e-05 0.0065 6e-07 1e+02 
501790 1383690 350 2.9e-207  0 0 6.8e-88 1.8e-34 9.7e-06 0.0055 4.4e-07 1e+02 
501790 1385190 350 3e-210  0 0 2.4e-88 9.6e-35 6.8e-06 0.0042 3e-07 1e+02 
501790 1386690 350 1.7e-213  0 0 1.6e-89 2.1e-35 3.7e-06 0.0029 2e-07 1e+02 
501790 1388190 350 5e-217  0 0 2.1e-91 2e-36 1.6e-06 0.0018 1.2e-07 1e+02 
501790 1389690 350 8.5e-221  0 0 5.3e-94 8e-38 5e-07 0.001 7e-08 1e+02 
501790 1391190 350 8.1e-225  0 0 2.4e-97 1.3e-39 1.2e-07 0.00054 4e-08 1e+02 
501790 1392690 350 4.4e-229  0 0 0 8.7e-42 2.1e-08 0.00026 2.2e-08 1e+02 
501790 1394190 350 1.4e-233  0 0 0 2.3e-44 2.7e-09 0.00012 1.2e-08 1e+02 
501790 1395690 350 2.7e-238  0 0 0 2.4e-47 2.4e-10 4.7e-05 6.7e-09 1e+02 
501790 1397190 350 3.3e-243  0 0 0 9.4e-51 1.5e-11 1.8e-05 3.7e-09 1e+02 
501790 1398690 350 2.5e-248  0 0 0 1.3e-54 6e-13 6.1e-06 2e-09 1e+02 
501790 1400190 350 1.3e-253  0 0 0 6.6e-59 1.5e-14 1.9e-06 1.1e-09 1e+02 
501790 1401690 350 4.5e-259  0 0 0 1.1e-63 2.5e-16 5.8e-07 6.4e-10 1e+02 
501790 1403190 350 1e-264  0 0 0 0 2.6e-18 1.7e-07 3.8e-10 1e+02 
501790 1404690 350 1.6e-270  0 0 0 0 1.7e-20 4.8e-08 2.3e-10 1e+02 
501790 1406190 350 1.9e-276  0 0 0 0 6.3e-23 1.3e-08 1.4e-10 1e+02 
501790 1407690 350 1.7e-282  0 0 0 0 1.3e-25 3e-09 7.6e-11 1e+02 
501790 1409190 350 1.1e-288  0 0 0 0 1.4e-28 6.7e-10 3.9e-11 1e+02 
501790 1410690 350 5.7e-295  0 0 0 0 0 1.5e-10 1.9e-11 1e+02 
501790 1412190 350 2.1e-301  0 0 0 0 0 3.1e-11 8.9e-12 1e+02 
501790 1413690 350 6.4e-308  0 0 0 0 0 5.8e-12 3.5e-12 1e+02 
501790 1415190 350 1.7e-314  0 0 0 0 0 0 0 1e+02 
501790 1416690 350 3.9e-321  0 0 0 0 0 0 0 1e+02 
501790 1418190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1419690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1421190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1422690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1424190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1425690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1427190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1428690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1430190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
501790 1431690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1332690 350 1.1e-210  0 0 0 0 1.7e-105 1.8e-21 1.6e-08 1e+02 
503290 1334190 350 2e-208  0 0 0 0 3e-98 1.3e-19 1.4e-08 1e+02 
503290 1335690 350 3e-206  0 0 0 0 3e-91 7.8e-18 1.5e-08 1e+02 
503290 1337190 350 3.3e-204  0 0 0 0 1.7e-84 3.9e-16 1.9e-08 1e+02 
503290 1338690 350 2.7e-202  0 0 0 0 5.6e-78 1.6e-14 3.2e-08 1e+02 
503290 1340190 350 1.7e-200  0 0 0 0 1e-71 5.4e-13 6.1e-08 1e+02 
503290 1341690 350 8.8e-199  0 0 0 0 9e-66 1.3e-11 1.2e-07 1e+02 
503290 1343190 350 4.4e-197  0 0 0 0 3.6e-60 2.1e-10 2.3e-07 1e+02 
503290 1344690 350 2.2e-195  0 0 0 0 6.2e-55 2.2e-09 4e-07 1e+02 
503290 1346190 350 8.9e-194  0 0 0 0 5.5e-50 1.6e-08 7e-07 1e+02 
503290 1347690 350 2.9e-192  0 0 0 0 2.6e-45 1e-07 1.3e-06 1e+02 
503290 1349190 350 7.6e-191  0 0 0 0 6.3e-41 4.9e-07 2.3e-06 1e+02 
503290 1350690 350 1.8e-189  0 0 0 6.1e-123 7.5e-37 1.8e-06 3.5e-06 1e+02 
503290 1352190 350 3.6e-188  0 0 0 1.2e-113 4.3e-33 4.9e-06 4.5e-06 1e+02 
503290 1353690 350 6e-187  0 0 0 7.1e-105 1.3e-29 1.2e-05 5.3e-06 1e+02 
503290 1355190 350 7.4e-186  0 0 0 1.3e-96 2.2e-26 2.7e-05 6e-06 1e+02 
503290 1356690 350 7e-185  0 0 0 7.1e-89 2.1e-23 5.7e-05 6.5e-06 1e+02 
503290 1358190 350 5.3e-184  0 0 0 1.1e-81 1e-20 0.00011 6.5e-06 1e+02 
503290 1359690 350 3.1e-183  0 0 0 5.6e-75 2.8e-18 0.00021 6.2e-06 1e+02 
503290 1361190 350 1.3e-182  0 0 0 8.7e-69 4.6e-16 0.00037 5.9e-06 1e+02 
503290 1362690 350 3.9e-182  0 0 0 4.6e-63 4.5e-14 0.00069 5.9e-06 1e+02 
503290 1364190 350 8.1e-182  0 0 4.5e-134 8.2e-58 2.7e-12 0.0013 5.9e-06 1e+02 
503290 1365690 350 1.1e-181  0 0 5.8e-125 4.9e-53 1e-10 0.0022 5.9e-06 1e+02 
503290 1367190 350 1.1e-181  0 0 1.1e-116 1e-48 2.3e-09 0.0037 5.9e-06 1e+02 
503290 1368690 350 6.7e-182  0 0 3.7e-109 7.7e-45 3.6e-08 0.0061 5.9e-06 1e+02 
503290 1370190 350 2.6e-182  0 0 2.1e-102 2.2e-41 3.8e-07 0.0097 6e-06 1e+02 
503290 1371690 350 5.8e-183  0 0 2e-96 2.5e-38 2.8e-06 0.015 6.2e-06 1e+02 
503290 1373190 350 7.8e-184  0 0 3.5e-91 1.1e-35 1.5e-05 0.022 6.4e-06 1e+02 
503290 1374690 350 6e-185  0 4.1e-137 1.1e-86 2e-33 6.1e-05 0.031 6.4e-06 1e+02 
503290 1376190 350 2.6e-186  0 1.1e-131 6.8e-83 1.5e-31 0.00018 0.041 6.3e-06 1e+02 
503290 1377690 350 6.2e-188  0 2.6e-127 7.8e-80 4.7e-30 0.00041 0.05 5.9e-06 1e+02 
503290 1379190 350 8e-190  0 6e-124 1.8e-77 6.5e-29 0.00074 0.056 5.3e-06 1e+02 
503290 1380690 350 5.4e-192  0 1.4e-121 7.9e-76 3.9e-28 0.0011 0.057 4.5e-06 1e+02 
503290 1382190 350 1.9e-194  0 3.4e-120 7.2e-75 1.1e-27 0.0012 0.054 3.5e-06 1e+02 
503290 1383690 350 3.6e-197  0 8.6e-120 1.3e-74 1.3e-27 0.0011 0.046 2.6e-06 1e+02 
503290 1385190 350 3.5e-200  0 2.2e-120 4.8e-75 6.9e-28 0.00081 0.036 1.8e-06 1e+02 
503290 1386690 350 1.8e-203  0 0 3.5e-76 1.7e-28 0.00047 0.026 1.2e-06 1e+02 
503290 1388190 350 5e-207  0 0 5.1e-78 1.7e-29 0.00022 0.016 7e-07 1e+02 
503290 1389690 350 7.3e-211  0 0 1.4e-80 7.9e-31 7.9e-05 0.0094 4e-07 1e+02 
503290 1391190 350 6e-215  0 0 7.8e-84 1.5e-32 2.2e-05 0.0049 2.1e-07 1e+02 
503290 1392690 350 2.8e-219  0 0 7.8e-88 1.2e-34 4.5e-06 0.0023 1e-07 1e+02 
503290 1394190 350 7.5e-224  0 0 1.4e-92 3.7e-37 6.7e-07 0.00096 5.1e-08 1e+02 
503290 1395690 350 1.2e-228  0 0 0 4.7e-40 7.2e-08 0.00037 2.5e-08 1e+02 
503290 1397190 350 1.2e-233  0 0 0 2.3e-43 5.4e-09 0.00014 1.2e-08 1e+02 
503290 1398690 350 6.9e-239  0 0 0 4.1e-47 2.8e-10 4.7e-05 6.2e-09 1e+02 
503290 1400190 350 2.7e-244  0 0 0 2.7e-51 9.3e-12 1.5e-05 3.3e-09 1e+02 
503290 1401690 350 7.3e-250  0 0 0 5.9e-56 1.9e-13 4.3e-06 1.7e-09 1e+02 
503290 1403190 350 1.4e-255  0 0 0 4.4e-61 2.5e-15 1.2e-06 9.2e-10 1e+02 
503290 1404690 350 1.7e-261  0 0 0 0 1.9e-17 3e-07 5.2e-10 1e+02 
503290 1406190 350 1.5e-267  0 0 0 0 9.3e-20 7.9e-08 3.1e-10 1e+02 
503290 1407690 350 1e-273  0 0 0 0 2.6e-22 2e-08 1.8e-10 1e+02 
503290 1409190 350 5.4e-280  0 0 0 0 3.7e-25 4.4e-09 1e-10 1e+02 
503290 1410690 350 2.3e-286  0 0 0 0 2.9e-28 9.2e-10 5.1e-11 1e+02 
503290 1412190 350 7.2e-293  0 0 0 0 0 1.9e-10 2.4e-11 1e+02 
503290 1413690 350 1.7e-299  0 0 0 0 0 3.7e-11 1.1e-11 1e+02 
503290 1415190 350 3.3e-306  0 0 0 0 0 6.4e-12 4.2e-12 1e+02 
503290 1416690 350 5.9e-313  0 0 0 0 0 0 0 1e+02 
503290 1418190 350 9.2e-320  0 0 0 0 0 0 0 1e+02 
503290 1419690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1421190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1422690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1424190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1425690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1427190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1428690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1430190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
503290 1431690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1332690 350 3.4e-203  0 0 0 0 2.7e-101 4e-20 3.4e-08 1e+02 
504790 1334190 350 6.8e-201  0 0 0 0 4.7e-94 2.8e-18 3.3e-08 1e+02 
504790 1335690 350 1e-198  0 0 0 0 4.5e-87 1.6e-16 4e-08 1e+02 
504790 1337190 350 1.2e-196  0 0 0 0 2.5e-80 8e-15 6e-08 1e+02 
504790 1338690 350 9.9e-195  0 0 0 0 7.7e-74 3.2e-13 1.1e-07 1e+02 
504790 1340190 350 6.9e-193  0 0 0 0 1.2e-67 9.5e-12 2.3e-07 1e+02 
504790 1341690 350 4.5e-191  0 0 0 0 8.9e-62 1.9e-10 4.5e-07 1e+02 
504790 1343190 350 3e-189  0 0 0 0 2.7e-56 2.4e-09 7.9e-07 1e+02 
504790 1344690 350 1.7e-187  0 0 0 0 4e-51 2.1e-08 1.4e-06 1e+02 
504790 1346190 350 8.1e-186  0 0 0 0 3.1e-46 1.4e-07 2.5e-06 1e+02 
504790 1347690 350 3.1e-184  0 0 0 5.3e-135 1.2e-41 7.8e-07 4.7e-06 1e+02 
504790 1349190 350 1e-182  0 0 0 1.2e-124 2.4e-37 3.1e-06 7.6e-06 1e+02 
504790 1350690 350 3.2e-181  0 0 0 6.6e-115 2.1e-33 9.3e-06 1e-05 1e+02 
504790 1352190 350 8.2e-180  0 0 0 1.1e-105 9.8e-30 2.3e-05 1.2e-05 1e+02 
504790 1353690 350 1.6e-178  0 0 0 5.3e-97 2.5e-26 5.6e-05 1.4e-05 1e+02 
504790 1355190 350 2.4e-177  0 0 0 7.7e-89 3.5e-23 0.00012 1.6e-05 1e+02 
504790 1356690 350 3.1e-176  0 0 0 3.2e-81 2.5e-20 0.00025 1.6e-05 1e+02 
504790 1358190 350 3.1e-175  0 0 0 3.9e-74 9.3e-18 0.00047 1.5e-05 1e+02 
504790 1359690 350 2.3e-174  0 0 0 1.5e-67 2e-15 0.0009 1.5e-05 1e+02 
504790 1361190 350 1.2e-173  0 0 2.7e-141 1.9e-61 2.6e-13 0.0018 1.6e-05 1e+02 
504790 1362690 350 4.6e-173  0 0 1.1e-130 7.7e-56 2e-11 0.0034 1.7e-05 1e+02 
504790 1364190 350 1.3e-172  0 0 7.2e-121 1e-50 9.2e-10 0.0062 1.7e-05 1e+02 
504790 1365690 350 2.4e-172  0 0 6.9e-112 4.7e-46 2.6e-08 0.011 1.8e-05 1e+02 
504790 1367190 350 2.9e-172  0 0 1.1e-103 7.6e-42 4.8e-07 0.02 2e-05 1e+02 
504790 1368690 350 2.2e-172  0 0 2.8e-96 4.7e-38 6e-06 0.034 2.2e-05 1e+02 
504790 1370190 350 1.1e-172  0 2.1e-141 1.3e-89 1.1e-34 5.2e-05 0.058 2.5e-05 1e+02 
504790 1371690 350 3e-173  0 5.1e-133 9.8e-84 9.6e-32 0.00031 0.094 2.8e-05 1e+02 
504790 1373190 350 5e-174  0 1.1e-125 1.4e-78 3.4e-29 0.0014 0.14 3.1e-05 1e+02 
504790 1374690 350 4.7e-175  0 2.4e-119 3.6e-74 5.1e-27 0.0046 0.21 3.3e-05 1e+02 
504790 1376190 350 2.4e-176  0 4.9e-114 1.8e-70 3.2e-25 0.012 0.28 3.5e-05 1e+02 
504790 1377690 350 6.5e-178  0 1e-109 1.9e-67 9e-24 0.025 0.34 3.5e-05 1e+02 
504790 1379190 350 9.2e-180  0 2.2e-106 3.8e-65 1.1e-22 0.041 0.39 3.3e-05 1e+02 
504790 1380690 350 6.7e-182  0 4.9e-104 1.6e-63 6.5e-22 0.056 0.41 3e-05 1e+02 
504790 1382190 350 2.5e-184  0 1.1e-102 1.4e-62 1.7e-21 0.062 0.4 2.4e-05 1e+02 
504790 1383690 350 4.6e-187  0 2.9e-102 2.6e-62 2.1e-21 0.057 0.35 1.8e-05 1e+02 
504790 1385190 350 4.3e-190  0 7.5e-103 9.9e-63 1.2e-21 0.044 0.28 1.3e-05 1e+02 
504790 1386690 350 2e-193  0 2.1e-104 7.8e-64 3e-22 0.027 0.2 8.2e-06 1e+02 
504790 1388190 350 5e-197  0 6.1e-107 1.3e-65 3.5e-23 0.014 0.13 4.8e-06 1e+02 
504790 1389690 350 6.4e-201  0 1.8e-110 4.1e-68 1.8e-24 0.0056 0.076 2.6e-06 1e+02 
504790 1391190 350 4.4e-205  0 5.3e-115 2.6e-71 4.1e-26 0.0018 0.04 1.3e-06 1e+02 
504790 1392690 350 1.7e-209  0 0 3.2e-75 3.9e-28 0.00044 0.019 6.2e-07 1e+02 
504790 1394190 350 3.6e-214  0 0 7.4e-80 1.6e-30 8e-05 0.0081 2.8e-07 1e+02 
504790 1395690 350 4.6e-219  0 0 3e-85 2.4e-33 1.1e-05 0.0031 1.2e-07 1e+02 
504790 1397190 350 3.6e-224  0 0 2.1e-91 1.5e-36 9.7e-07 0.0011 5.1e-08 1e+02 
504790 1398690 350 1.7e-229  0 0 0 3.3e-40 6.2e-08 0.00034 2.2e-08 1e+02 
504790 1400190 350 5.2e-235  0 0 0 2.8e-44 2.6e-09 0.0001 1e-08 1e+02 
504790 1401690 350 1e-240  0 0 0 8.3e-49 7.3e-11 3e-05 5e-09 1e+02 
504790 1403190 350 1.4e-246  0 0 0 8.2e-54 1.2e-12 8.1e-06 2.5e-09 1e+02 
504790 1404690 350 1.5e-252  0 0 0 2.6e-59 1.2e-14 2e-06 1.3e-09 1e+02 
504790 1406190 350 1.1e-258  0 0 0 0 7.1e-17 4.7e-07 6.9e-10 1e+02 
504790 1407690 350 5.5e-265  0 0 0 0 2.5e-19 1.1e-07 4e-10 1e+02 
504790 1409190 350 2.1e-271  0 0 0 0 4.9e-22 2.7e-08 2.4e-10 1e+02 
504790 1410690 350 6.8e-278  0 0 0 0 5e-25 5.6e-09 1.3e-10 1e+02 
504790 1412190 350 1.8e-284  0 0 0 0 2.6e-28 1.1e-09 6.3e-11 1e+02 
504790 1413690 350 3.6e-291  0 0 0 0 1.4e-31 2.1e-10 3e-11 1e+02 
504790 1415190 350 5.5e-298  0 0 0 0 0 3.9e-11 1.3e-11 1e+02 
504790 1416690 350 7.3e-305  0 0 0 0 0 6.1e-12 4.7e-12 1e+02 
504790 1418190 350 9.1e-312  0 0 0 0 0 0 0 1e+02 
504790 1419690 350 9.7e-319  0 0 0 0 0 0 0 1e+02 
504790 1421190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1422690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1424190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1425690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1427190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1428690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1430190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
504790 1431690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
506290 1332690 350 7.8e-196  0 0 0 0 2.6e-97 7.6e-19 7.5e-08 1e+02 
506290 1334190 350 1.6e-193  0 0 0 0 4.3e-90 5.2e-17 8.2e-08 1e+02 
506290 1335690 350 2.5e-191  0 0 0 0 4e-83 3e-15 1.1e-07 1e+02 
506290 1337190 350 2.9e-189  0 0 0 0 2.1e-76 1.4e-13 1.9e-07 1e+02 
506290 1338690 350 2.7e-187  0 0 0 0 6.1e-70 5.2e-12 3.9e-07 1e+02 
506290 1340190 350 2.3e-185  0 0 0 0 8.1e-64 1.3e-10 8e-07 1e+02 
506290 1341690 350 1.9e-183  0 0 0 0 4.6e-58 2.1e-09 1.5e-06 1e+02 
506290 1343190 350 1.5e-181  0 0 0 0 1.1e-52 2.1e-08 2.5e-06 1e+02 
506290 1344690 350 1e-179  0 0 0 0 1.5e-47 1.7e-07 4.7e-06 1e+02 
506290 1346190 350 5.5e-178  0 0 0 4.3e-138 9.9e-43 1e-06 8.9e-06 1e+02 
506290 1347690 350 2.6e-176  0 0 0 2.9e-127 3.2e-38 4.7e-06 1.5e-05 1e+02 
506290 1349190 350 1.2e-174  0 0 0 4.8e-117 4.6e-34 1.6e-05 2.1e-05 1e+02 
506290 1350690 350 4.5e-173  0 0 0 2.2e-107 3.3e-30 4.2e-05 2.7e-05 1e+02 
506290 1352190 350 1.3e-171  0 0 0 3e-98 1.3e-26 0.0001 3.2e-05 1e+02 
506290 1353690 350 3.2e-170  0 0 0 1.2e-89 2.7e-23 0.00024 3.6e-05 1e+02 
506290 1355190 350 6.6e-169  0 0 0 1.3e-81 2.8e-20 0.0005 3.8e-05 1e+02 
506290 1356690 350 1.1e-167  0 0 0 4.1e-74 1.5e-17 0.00098 3.8e-05 1e+02 
506290 1358190 350 1.4e-166  0 0 2.7e-152 3.9e-67 4.5e-15 0.0019 3.9e-05 1e+02 
506290 1359690 350 1.3e-165  0 0 4.3e-140 1.2e-60 8e-13 0.0039 4.2e-05 1e+02 
506290 1361190 350 9.2e-165  0 0 9.4e-129 1.2e-54 7.9e-11 0.0078 4.5e-05 1e+02 
506290 1362690 350 4.7e-164  0 0 3e-118 3.5e-49 4.5e-09 0.015 4.9e-05 1e+02 
506290 1364190 350 1.7e-163  0 0 1.4e-108 3.5e-44 1.6e-07 0.028 5.4e-05 1e+02 
506290 1365690 350 4.1e-163  0 8.8e-156 1e-99 1.3e-39 3.5e-06 0.053 6.3e-05 1e+02 
506290 1367190 350 6.5e-163  0 2.5e-144 1.3e-91 1.6e-35 5.1e-05 0.1 7.5e-05 1e+02 
506290 1368690 350 6.5e-163  0 6e-134 2.5e-84 7.4e-32 0.00049 0.18 9.1e-05 1e+02 
506290 1370190 350 4.1e-163  0 1.2e-124 8.5e-78 1.3e-28 0.0033 0.32 0.00011 1e+02 
506290 1371690 350 1.5e-163  0 2.3e-116 5.2e-72 9.1e-26 0.016 0.53 0.00013 99 
506290 1373190 350 3.1e-164  0 4.1e-109 5.9e-67 2.6e-23 0.059 0.83 0.00016 99 
506290 1374690 350 3.5e-165  5.7e-152 7.1e-103 1.3e-62 3.2e-21 0.17 1.2 0.00019 99 
506290 1376190 350 2.1e-166  7.5e-145 1.2e-97 5.5e-59 1.7e-19 0.39 1.6 0.00022 98 
506290 1377690 350 6.7e-168  4.6e-139 2.2e-93 4.8e-56 4.2e-18 0.72 2 0.00023 97 
506290 1379190 350 1.1e-169  1.4e-134 4.2e-90 8.8e-54 4.6e-17 1.1 2.2 0.00023 97 
506290 1380690 350 8.3e-172  2e-131 8.7e-88 3.4e-52 2.5e-16 1.4 2.3 0.00021 96 
506290 1382190 350 3.2e-174  1.4e-129 2e-86 2.9e-51 6.2e-16 1.6 2.2 0.00018 96 
506290 1383690 350 5.8e-177  5.1e-129 5e-86 5.4e-51 7.6e-16 1.5 1.9 0.00014 97 
506290 1385190 350 5.2e-180  9.4e-130 1.4e-86 2.2e-51 4.5e-16 1.2 1.6 0.0001 97 
506290 1386690 350 2.2e-183  8.4e-132 4.3e-88 1.9e-52 1.3e-16 0.79 1.2 6.5e-05 98 
506290 1388190 350 4.9e-187  4.1e-135 1.4e-90 3.4e-54 1.7e-17 0.44 0.84 3.8e-05 99 
506290 1389690 350 5.4e-191  0 4.8e-94 1.3e-56 1e-18 0.2 0.52 2e-05 99 
506290 1391190 350 3.1e-195  0 1.7e-98 1e-59 2.7e-20 0.072 0.29 9.5e-06 1e+02 
506290 1392690 350 9.6e-200  0 6e-104 1.5e-63 3.2e-22 0.021 0.14 4.2e-06 1e+02 
506290 1394190 350 1.6e-204  0 2e-110 4.3e-68 1.6e-24 0.0045 0.061 1.7e-06 1e+02 
506290 1395690 350 1.6e-209  0 0 2.3e-73 3.2e-27 0.00075 0.024 6.9e-07 1e+02 
506290 1397190 350 9.4e-215  0 0 2.1e-79 2.6e-30 8.9e-05 0.0082 2.7e-07 1e+02 
506290 1398690 350 3.5e-220  0 0 3.3e-86 7.5e-34 7.2e-06 0.0025 1e-07 1e+02 
506290 1400190 350 8.3e-226  0 0 8.3e-94 8e-38 3.8e-07 0.00072 3.9e-08 1e+02 
506290 1401690 350 1.3e-231  0 0 0 3.1e-42 1.3e-08 0.0002 1.6e-08 1e+02 
506290 1403190 350 1.3e-237  0 0 0 4.1e-47 3e-10 5.2e-05 7.3e-09 1e+02 
506290 1404690 350 1e-243  0 0 0 1.8e-52 4e-12 1.3e-05 3.5e-09 1e+02 
506290 1406190 350 5.6e-250  0 0 0 2.4e-58 3e-14 2.9e-06 1.7e-09 1e+02 
506290 1407690 350 2.3e-256  0 0 0 1e-64 1.3e-16 6.4e-07 9e-10 1e+02 
506290 1409190 350 7.1e-263  0 0 0 0 3.3e-19 1.4e-07 5.1e-10 1e+02 
506290 1410690 350 1.7e-269  0 0 0 0 4.5e-22 3.1e-08 3e-10 1e+02 
506290 1412190 350 3.3e-276  0 0 0 0 3.1e-25 6.1e-09 1.6e-10 1e+02 
506290 1413690 350 5.6e-283  0 0 0 0 1.1e-28 1.1e-09 7.6e-11 1e+02 
506290 1415190 350 7.3e-290  0 0 0 0 2e-32 2.1e-10 3.5e-11 1e+02 
506290 1416690 350 7.5e-297  0 0 0 0 0 3.6e-11 1.4e-11 1e+02 
506290 1418190 350 6.9e-304  0 0 0 0 0 5e-12 4.8e-12 1e+02 
