#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
535762 1390135 300 2.6e-28  4.2e-07 0.001 0.13 84 15 5.7e-05 1.8e-18 1.8e-39 
535884 1390398 300 1.8e-29  4.7e-08 0.00023 0.057 80 20 0.00012 5.4e-18 1.1e-39 
536009 1390666 300 1.2e-30  4.4e-09 4.9e-05 0.023 75 25 0.00026 1.7e-17 7e-40 
536136 1390937 300 7.2e-32  3.6e-10 9.2e-06 0.0085 68 32 0.00057 5.3e-17 4.2e-40 
536265 1391214 300 4e-33  2.5e-11 1.5e-06 0.0029 61 39 0.0012 1.7e-16 2.4e-40 
536396 1391495 300 2.1e-34  1.4e-12 2.2e-07 0.00093 52 48 0.0027 5.7e-16 1.3e-40 
536529 1391780 300 1.1e-35  7e-14 2.9e-08 0.00027 43 57 0.0058 1.9e-15 7.1e-41 
536664 1392070 300 5e-37  2.8e-15 3.2e-09 7.1e-05 35 65 0.012 6.4e-15 3.8e-41 
536801 1392365 300 2.2e-38  8.8e-17 3e-10 1.7e-05 26 74 0.026 2.2e-14 2.8e-41 
536941 1392664 300 9.3e-40  2.3e-18 2.4e-11 3.5e-06 19 81 0.053 7.4e-14 5.7e-41 
537082 1392968 300 3.7e-41  4.6e-20 1.6e-12 6.5e-07 13 87 0.11 2.5e-13 2.2e-40 
537226 1393276 300 1.4e-42  7.4e-22 9.1e-14 1.1e-07 7.9 92 0.21 8.6e-13 9.4e-40 
537372 1393588 300 5.2e-44  9.3e-24 4.3e-15 1.5e-08 4.6 95 0.4 2.9e-12 4.2e-39 
537520 1393906 300 1.8e-45  8.8e-26 1.6e-16 1.8e-09 2.5 97 0.73 9.7e-12 1.9e-38 
537670 1394227 300 5.9e-47  6.6e-28 5.1e-18 2e-10 1.3 97 1.3 3.2e-11 8.4e-38 
537822 1394554 300 1.8e-48  3.6e-30 1.3e-19 1.8e-11 0.58 97 2.2 1.1e-10 3.8e-37 
537976 1394884 300 5.5e-50  1.5e-32 2.6e-21 1.4e-12 0.25 96 3.7 3.5e-10 1.7e-36 
538133 1395220 300 1.6e-51  4.7e-35 4.1e-23 9e-14 0.094 94 6 1.1e-09 8e-36 
538291 1395560 300 4.3e-53  1.1e-37 5.3e-25 5e-15 0.033 91 9.2 3.6e-09 3.7e-35 
538452 1395904 300 1.1e-54  1.8e-40 5.4e-27 2.3e-16 0.01 86 14 1.1e-08 1.7e-34 
538614 1396253 300 2.8e-56  2.2e-43 4.2e-29 8.9e-18 0.003 81 19 3.5e-08 7.7e-34 
538779 1396606 300 6.5e-58  1.9e-46 2.6e-31 2.8e-19 0.00076 73 27 1.1e-07 3.6e-33 
538946 1396964 300 1.5e-59  1.2e-49 1.2e-33 7.4e-21 0.00017 65 35 3.2e-07 1.6e-32 
539115 1397327 300 3.2e-61  5.1e-53 4.2e-36 1.6e-22 3.5e-05 55 45 9.4e-07 7.6e-32 
539286 1397694 300 6.5e-63  1.5e-56 1.1e-38 2.8e-24 6.4e-06 46 54 2.7e-06 3.5e-31 
539460 1398066 300 1.3e-64  3.1e-60 2.3e-41 3.9e-26 1e-06 36 64 7.7e-06 1.6e-30 
539635 1398442 300 2.4e-66  4.4e-64 3.4e-44 4.4e-28 1.4e-07 27 73 2.1e-05 7.5e-30 
539813 1398822 300 4.2e-68  4.2e-68 3.8e-47 3.9e-30 1.7e-08 19 81 5.7e-05 3.4e-29 
539992 1399207 300 7.2e-70  2.7e-72 3.1e-50 2.8e-32 1.8e-09 13 87 0.00015 1.6e-28 
540174 1399597 300 1.2e-71  1.1e-76 1.8e-53 1.6e-34 1.7e-10 8.1 92 0.00039 7.1e-28 
540358 1399991 300 1.8e-73  3e-81 7.7e-57 6.9e-37 1.3e-11 4.8 95 0.00097 3.2e-27 
540544 1400390 300 2.6e-75  5.3e-86 2.3e-60 2.4e-39 9.2e-13 2.6 97 0.0024 1.4e-26 
540732 1400793 300 3.7e-77  6e-91 5e-64 6.2e-42 5.4e-14 1.3 99 0.0056 6.5e-26 
540922 1401201 300 5e-79  4.2e-96 7.4e-68 1.3e-44 2.7e-15 0.64 99 0.013 2.9e-25 
541114 1401614 300 6.4e-81  1.9e-101 7.6e-72 1.9e-47 1.1e-16 0.28 1e+02 0.028 1.3e-24 
541309 1402031 300 7.8e-83  5e-107 5.4e-76 2.2e-50 4e-18 0.11 1e+02 0.061 5.5e-24 
541505 1402452 300 9.1e-85  8.6e-113 2.7e-80 1.9e-53 1.2e-19 0.042 1e+02 0.13 2.4e-23 
541704 1402878 300 1e-86  8.6e-119 8.8e-85 1.2e-56 3e-21 0.014 1e+02 0.25 1e-22 
541905 1403309 300 1.1e-88  5.1e-125 1.9e-89 5.9e-60 6.3e-23 0.0043 1e+02 0.49 4.3e-22 
542107 1403744 300 1.1e-90  1.8e-131 2.9e-94 2.1e-63 1.1e-24 0.0012 99 0.91 1.8e-21 
542312 1404183 300 1.1e-92  3.9e-138 2.8e-99 5.5e-67 1.6e-26 0.00031 98 1.6 7.3e-21 
542519 1404627 300 9.8e-95  4.6e-145 1.8e-104 1e-70 1.8e-28 7e-05 97 2.8 3e-20 
542729 1405076 300 8.5e-97  3.1e-152 7.1e-110 1.4e-74 1.7e-30 1.4e-05 95 4.7 1.2e-19 
542940 1405529 300 7.2e-99  1.2e-159 1.9e-115 1.3e-78 1.4e-32 2.7e-06 93 7.4 4.6e-19 
543153 1405987 300 5.8e-101  2.5e-167 3.1e-121 8.9e-83 8.6e-35 4.4e-07 89 11 1.8e-18 
543369 1406449 300 4.4e-103  2.9e-175 3.2e-127 4.2e-87 4.4e-37 6.4e-08 83 17 6.8e-18 
543587 1406916 300 3.2e-105  1.8e-183 2e-133 1.4e-91 1.8e-39 8.4e-09 77 23 2.5e-17 
543806 1407387 300 2.2e-107  6.1e-192 8e-140 3.3e-96 5.8e-42 9.7e-10 69 31 9.3e-17 
544028 1407863 300 1.5e-109  1.1e-200 1.9e-146 5.1e-101 1.5e-44 9.9e-11 60 40 3.3e-16 
544252 1408343 300 9.4e-112  1e-209 2.8e-153 5.6e-106 3e-47 8.9e-12 50 50 1.2e-15 
544478 1408828 300 5.7e-114  0 2.4e-160 4.1e-111 4.8e-50 7e-13 40 60 4e-15 
544707 1409317 300 3.3e-116  0 1.2e-167 2e-116 6e-53 4.9e-14 31 69 1.3e-14 
544937 1409811 300 1.8e-118  0 3.6e-175 6.5e-122 5.8e-56 2.9e-15 22 78 4.4e-14 
545169 1410310 300 9.5e-121  0 6.1e-183 1.4e-127 4.3e-59 1.5e-16 15 85 1.4e-13 
545404 1410813 300 4.7e-123  0 6e-191 2e-133 2.5e-62 6.9e-18 10 90 4.4e-13 
545641 1411320 300 2.3e-125  0 0 1.8e-139 1.1e-65 2.7e-19 6.2 94 1.3e-12 
545879 1411832 300 1e-127  0 0 1.1e-145 3.7e-69 9.2e-21 3.5 96 3.9e-12 
546120 1412349 300 4.5e-130  0 0 4e-152 9.3e-73 2.7e-22 1.9 98 1.1e-11 
546363 1412870 300 1.9e-132  0 0 9.5e-159 1.8e-76 6.6e-24 0.95 99 3.1e-11 
546608 1413396 300 7.4e-135  0 0 1.4e-165 2.5e-80 1.4e-25 0.44 1e+02 8.3e-11 
546856 1413926 300 2.8e-137  0 0 1.3e-172 2.7e-84 2.5e-27 0.19 1e+02 2.2e-10 
547105 1414461 300 1e-139  0 0 7.5e-180 2.1e-88 3.8e-29 0.076 1e+02 5.5e-10 
547356 1415000 300 3.5e-142  0 0 0 1.2e-92 4.9e-31 0.028 1e+02 1.3e-09 
547610 1415544 300 1.1e-144  0 0 0 5.1e-97 5.3e-33 0.0094 1e+02 3.1e-09 
547866 1416092 300 3.6e-147  0 0 0 1.6e-101 4.8e-35 0.0029 1e+02 7.1e-09 
548123 1416645 300 1.1e-149  0 0 0 3.5e-106 3.6e-37 0.00083 1e+02 1.5e-08 
548383 1417202 300 3.1e-152  0 0 0 5.7e-111 2.3e-39 0.00022 1e+02 3.3e-08 
548645 1417764 300 8.3e-155  0 0 0 6.5e-116 1.2e-41 5.1e-05 1e+02 6.6e-08 
548909 1418331 300 2.1e-157  0 0 0 5.3e-121 5.3e-44 1.1e-05 1e+02 1.3e-07 
549176 1418902 300 5.2e-160  0 0 0 3e-126 1.9e-46 2.2e-06 1e+02 2.4e-07 
549444 1419477 300 1.2e-162  0 0 0 1.3e-131 5.7e-49 4e-07 1e+02 4.5e-07 
549715 1420057 300 2.6e-165  0 0 0 3.6e-137 1.4e-51 6.6e-08 1e+02 7.9e-07 
549987 1420642 300 5.4e-168  0 0 0 7.4e-143 2.9e-54 9.9e-09 1e+02 1.3e-06 
550262 1421231 300 1e-170  0 0 0 1.1e-148 4.9e-57 1.4e-09 1e+02 2.2e-06 
550539 1421824 300 1.9e-173  0 0 0 0 6.9e-60 1.8e-10 1e+02 3.7e-06 
550818 1422423 300 3.1e-176  0 0 0 0 8e-63 2.1e-11 1e+02 5.9e-06 
551099 1423025 300 4.7e-179  0 0 0 0 7.9e-66 2.3e-12 1e+02 9.2e-06 
551382 1423632 300 6.6e-182  0 0 0 0 6.4e-69 2.3e-13 1e+02 1.4e-05 
551667 1424244 300 8.4e-185  0 0 0 0 4.3e-72 2.2e-14 1e+02 2.2e-05 
551954 1424861 300 9.8e-188  0 0 0 0 2.4e-75 1.9e-15 1e+02 3.4e-05 
552244 1425481 300 1e-190  0 0 0 0 1.1e-78 1.6e-16 1e+02 5.2e-05 
552536 1426107 300 9.7e-194  0 0 0 0 4.3e-82 1.2e-17 1e+02 8e-05 
552829 1426737 300 8.4e-197  0 0 0 0 1.4e-85 8.5e-19 1e+02 0.00012 
553125 1427371 300 6.4e-200  0 0 0 0 3.7e-89 5.7e-20 1e+02 0.00019 
553423 1428010 300 4.4e-203  0 0 0 0 8.3e-93 3.6e-21 1e+02 0.00029 
553723 1428653 300 2.7e-206  0 0 0 0 1.6e-96 2.1e-22 1e+02 0.00046 
554025 1429301 300 1.5e-209  0 0 0 0 2.4e-100 1.2e-23 1e+02 0.00072 
554330 1429954 300 7.1e-213  0 0 0 0 3e-104 6.1e-25 1e+02 0.0012 
554636 1430611 300 3e-216  0 0 0 0 0 2.9e-26 1e+02 0.0019 
554944 1431273 300 1.2e-219  0 0 0 0 0 1.3e-27 1e+02 0.0031 
555255 1431939 300 3.9e-223  0 0 0 0 0 5.7e-29 1e+02 0.0054 
555568 1432609 300 1.1e-226  0 0 0 0 0 2.3e-30 1e+02 0.0097 
555883 1433285 300 2.9e-230  0 0 0 0 0 8.4e-32 1e+02 0.019 
556200 1433964 300 6.8e-234  0 0 0 0 0 2.9e-33 1e+02 0.04 
556519 1434649 300 1.3e-237  0 0 0 0 0 9.4e-35 1e+02 0.095 
556840 1435337 300 2.4e-241  0 0 0 0 0 2.9e-36 1e+02 0.26 
557163 1436031 300 3.7e-245  0 0 0 0 0 8e-38 99 0.79 
557489 1436729 300 4.9e-249  0 0 0 0 0 2e-39 97 2.7 
557816 1437431 300 6.3e-253  0 0 0 0 0 4.6e-41 90 9.7 
558146 1438138 300 8.4e-257  0 0 0 0 0 7.8e-43 68 32 
558478 1438849 300 1.7e-260  0 0 0 0 0 7.2e-45 30 70 
558811 1439565 300 5.6e-264  0 0 0 0 0 3.3e-47 6.9 93 
559147 1440286 300 2.2e-267  0 0 0 0 0 9.9e-50 1.2 99 
559485 1441011 300 8.6e-271  0 0 0 0 0 0 0.17 1e+02 
559826 1441740 300 3.2e-274  0 0 0 0 0 0 0.023 1e+02 
560168 1442475 300 1.1e-277  0 0 0 0 0 0 0.0028 1e+02 
560512 1443213 300 3.5e-281  0 0 0 0 0 0 0.00032 1e+02 
560859 1443956 300 1e-284  0 0 0 0 0 0 3.3e-05 1e+02 
561208 1444704 300 3e-288  0 0 0 0 0 0 3.1e-06 1e+02 
561558 1445456 300 8.3e-292  0 0 0 0 0 0 2.6e-07 1e+02 
561911 1446213 300 2.3e-295  0 0 0 0 0 0 1.9e-08 1e+02 
562266 1446974 300 6.1e-299  0 0 0 0 0 0 1.2e-09 1e+02 
562623 1447740 300 1.6e-302  0 0 0 0 0 0 6.4e-11 1e+02 
562983 1448511 300 3.9e-306  0 0 0 0 0 0 3.1e-12 1e+02 
563344 1449285 300 9e-310  0 0 0 0 0 0 0 1e+02 
563707 1450065 300 1.9e-313  0 0 0 0 0 0 0 1e+02 
564073 1450849 300 3.7e-317  0 0 0 0 0 0 0 1e+02 
564441 1451637 300 6.8e-321  0 0 0 0 0 0 0 1e+02 
564810 1452430 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
565182 1453228 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
565556 1454030 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
565933 1454837 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
566311 1455648 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
566691 1456463 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
567074 1457284 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
567458 1458108 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
567845 1458938 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
568234 1459771 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
568625 1460610 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569018 1461453 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569413 1462300 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
569810 1463152 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
570209 1464008 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
570611 1464869 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571015 1465735 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571420 1466605 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
571828 1467480 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572238 1468359 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
572650 1469242 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573064 1470131 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573480 1471023 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
573899 1471921 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
574319 1472822 300 0  -nan -nan -nan -nan -nan -nan -nan -nan 
532299 1382713 300 3.6  72 25 2.9 0.13 0.00063 2.2e-09 4.4e-19 8.3e-37 
532309 1382742 300 3.1  73 24 2.8 0.12 0.00061 2.1e-09 4.2e-19 8e-37 
532321 1382775 300 2.6  73 24 2.7 0.12 0.00058 2e-09 4.1e-19 7.6e-37 
532334 1382812 300 2.2  73 24 2.7 0.11 0.00055 1.9e-09 3.9e-19 7.3e-37 
532350 1382854 300 1.7  74 24 2.6 0.11 0.00052 1.8e-09 3.7e-19 6.9e-37 
532367 1382901 300 1.3  74 23 2.5 0.1 0.00049 1.7e-09 3.5e-19 6.6e-37 
532386 1382953 300 1  74 23 2.4 0.096 0.00045 1.6e-09 3.3e-19 6.3e-37 
532406 1383009 300 0.74  75 23 2.3 0.088 0.00041 1.5e-09 3.1e-19 5.9e-37 
532429 1383071 300 0.52  75 23 2.1 0.08 0.00037 1.4e-09 2.9e-19 5.5e-37 
532452 1383136 300 0.37  76 22 2 0.072 0.00032 1.2e-09 2.6e-19 5.1e-37 
532478 1383207 300 0.25  76 22 1.9 0.062 0.00027 1.1e-09 2.3e-19 4.6e-37 
532505 1383282 300 0.17  77 22 1.8 0.054 0.00022 9.1e-10 2.1e-19 4.1e-37 
532535 1383362 300 0.11  77 21 1.7 0.046 0.00017 7.5e-10 1.8e-19 3.6e-37 
532565 1383446 300 0.074  77 21 1.6 0.039 0.00013 6.1e-10 1.5e-19 3.2e-37 
532598 1383536 300 0.047  77 21 1.6 0.034 9.4e-05 4.7e-10 1.2e-19 2.7e-37 
532632 1383630 300 0.029  77 22 1.5 0.031 6.7e-05 3.6e-10 1e-19 2.3e-37 
532668 1383728 300 0.017  77 22 1.6 0.029 4.7e-05 2.7e-10 8.1e-20 1.9e-37 
532706 1383832 300 0.0098  76 22 1.6 0.029 3.3e-05 2e-10 6.5e-20 1.6e-37 
532745 1383940 300 0.0054  76 23 1.7 0.031 2.4e-05 1.4e-10 5.2e-20 1.4e-37 
532786 1384053 300 0.0028  75 23 1.8 0.033 1.9e-05 1e-10 4.2e-20 1.2e-37 
532829 1384170 300 0.0014  74 24 1.9 0.037 1.7e-05 7.2e-11 3.3e-20 1e-37 
532873 1384292 300 0.00067  73 25 2.1 0.042 1.7e-05 4.9e-11 2.6e-20 8.8e-38 
532919 1384419 300 0.0003  72 26 2.2 0.049 1.9e-05 3.4e-11 2.1e-20 7.7e-38 
532967 1384551 300 0.00013  70 27 2.5 0.059 2.4e-05 2.2e-11 1.7e-20 6.9e-38 
533017 1384687 300 5e-05  69 28 2.8 0.071 3.1e-05 1.5e-11 1.4e-20 6.3e-38 
533068 1384828 300 1.9e-05  67 30 3.1 0.089 4.2e-05 9.6e-12 1.1e-20 5.8e-38 
533121 1384973 300 6.5e-06  65 32 3.6 0.11 6e-05 6.3e-12 9e-21 5.5e-38 
533176 1385124 300 2.1e-06  62 34 4.2 0.15 8.8e-05 4.3e-12 7.4e-21 5.3e-38 
533232 1385279 300 6.3e-07  59 36 4.9 0.2 0.00013 3.2e-12 6.1e-21 5.3e-38 
533290 1385439 300 1.8e-07  56 38 5.9 0.28 0.00021 3.1e-12 5.1e-21 5.4e-38 
533350 1385603 300 4.5e-08  52 41 7.1 0.39 0.00034 3.9e-12 4.2e-21 5.6e-38 
533412 1385772 300 1.1e-08  48 43 8.6 0.56 0.00058 6.4e-12 3.6e-21 5.9e-38 
533475 1385946 300 2.4e-09  43 46 11 0.84 0.001 1.2e-11 3e-21 6.5e-38 
533540 1386125 300 4.9e-10  38 48 13 1.3 0.0018 2.5e-11 2.6e-21 7.2e-38 
533607 1386308 300 9.1e-11  32 50 16 2 0.0034 5.4e-11 2.2e-21 8.2e-38 
533675 1386496 300 1.6e-11  27 51 19 3.1 0.0065 1.2e-10 1.8e-21 9.6e-38 
533745 1386688 300 2.6e-12  21 50 24 4.9 0.013 2.8e-10 1.5e-21 1.1e-37 
533817 1386886 300 4e-13  16 48 28 7.8 0.025 6.8e-10 1.2e-21 1.3e-37 
533891 1387088 300 5.7e-14  11 44 32 12 0.05 1.7e-09 9.4e-22 1.5e-37 
533966 1387294 300 7.8e-15  7.2 38 35 19 0.097 4.1e-09 7.1e-22 1.8e-37 
534043 1387506 300 1e-15  4.2 31 37 28 0.19 9.9e-09 5.1e-22 2e-37 
534122 1387722 300 1.3e-16  2.2 22 35 40 0.34 2.3e-08 3.7e-22 2.1e-37 
534202 1387943 300 1.7e-17  1 14 30 54 0.59 5.3e-08 3.3e-22 2e-37 
534284 1388168 300 2.3e-18  0.39 8.3 24 66 0.95 1.2e-07 4.8e-22 1.9e-37 
534368 1388399 300 2.9e-19  0.13 4.2 17 77 1.4 2.4e-07 1e-21 1.6e-37 
534453 1388634 300 3.7e-20  0.039 2 11 85 2.1 4.9e-07 2.5e-21 1.3e-37 
534540 1388873 300 4.5e-21  0.01 0.82 7 89 3 9.9e-07 6.2e-21 1e-37 
534629 1389117 300 5.2e-22  0.0023 0.32 4 92 4.1 2e-06 1.6e-20 7.6e-38 
534720 1389367 300 5.7e-23  0.00048 0.11 2.2 92 5.5 4e-06 4.2e-20 5.6e-38 
534812 1389620 300 5.9e-24  8.7e-05 0.036 1.2 91 7.3 8e-06 1.1e-19 4.1e-38 
534906 1389879 300 5.6e-25  1.4e-05 0.011 0.57 90 9.7 1.7e-05 3.1e-19 2.9e-38 
535002 1390142 300 5e-26  2e-06 0.003 0.27 87 13 3.4e-05 8.7e-19 2e-38 
535100 1390410 300 4.1e-27  2.4e-07 0.00075 0.12 83 17 7.3e-05 2.6e-18 1.4e-38 
535199 1390682 300 3.2e-28  2.6e-08 0.00017 0.051 79 21 0.00016 7.7e-18 9.3e-39 
535300 1390959 300 2.3e-29  2.5e-09 3.5e-05 0.02 73 27 0.00033 2.4e-17 6.1e-39 
535402 1391241 300 1.6e-30  1.9e-10 6.5e-06 0.0075 66 34 0.00072 7.6e-17 3.9e-39 
535507 1391528 300 9.9e-32  1.3e-11 1.1e-06 0.0026 58 42 0.0016 2.5e-16 2.4e-39 
535613 1391819 300 5.9e-33  7.3e-13 1.5e-07 0.00081 50 50 0.0034 8.1e-16 1.4e-39 
535720 1392115 300 3.3e-34  3.4e-14 1.9e-08 0.00023 41 59 0.0073 2.7e-15 8e-40 
535830 1392416 300 1.7e-35  1.3e-15 2e-09 6e-05 32 68 0.015 9.2e-15 4.3e-40 
535941 1392721 300 8.8e-37  4e-17 1.9e-10 1.4e-05 24 76 0.032 3.1e-14 2.4e-40 
536054 1393031 300 4.2e-38  9.9e-19 1.5e-11 2.9e-06 17 83 0.065 1.1e-13 1.9e-40 
536169 1393346 300 1.9e-39  1.9e-20 9.6e-13 5.2e-07 11 89 0.13 3.6e-13 4.1e-40 
536285 1393666 300 8.3e-41  3e-22 5.2e-14 8.2e-08 6.9 93 0.25 1.2e-12 1.6e-39 
536403 1393990 300 3.4e-42  3.5e-24 2.4e-15 1.1e-08 4 96 0.47 4.1e-12 7.1e-39 
536522 1394319 300 1.4e-43  3.3e-26 8.7e-17 1.4e-09 2.1 97 0.86 1.4e-11 3.2e-38 
536644 1394652 300 5.2e-45  2.3e-28 2.6e-18 1.4e-10 1 97 1.5 4.5e-11 1.4e-37 
536767 1394991 300 1.9e-46  1.2e-30 6.4e-20 1.3e-11 0.47 97 2.6 1.5e-10 6.5e-37 
536892 1395334 300 6.4e-48  4.9e-33 1.3e-21 9.6e-13 0.2 96 4.2 4.8e-10 2.9e-36 
537018 1395681 300 2.1e-49  1.5e-35 2e-23 6.2e-14 0.074 93 6.7 1.5e-09 1.3e-35 
537147 1396034 300 6.7e-51  3.2e-38 2.4e-25 3.3e-15 0.025 90 10 4.8e-09 6.2e-35 
537277 1396391 300 2e-52  5.1e-41 2.4e-27 1.5e-16 0.0078 85 15 1.5e-08 2.8e-34 
537408 1396753 300 5.8e-54  5.9e-44 1.8e-29 5.6e-18 0.0022 79 21 4.6e-08 1.3e-33 
537542 1397119 300 1.6e-55  4.9e-47 1.1e-31 1.7e-19 0.00055 71 29 1.4e-07 6e-33 
537677 1397490 300 4.2e-57  2.9e-50 4.7e-34 4.5e-21 0.00012 63 37 4.2e-07 2.8e-32 
537814 1397866 300 1.1e-58  1.2e-53 1.6e-36 9.3e-23 2.4e-05 53 47 1.2e-06 1.3e-31 
537952 1398247 300 2.5e-60  3.4e-57 4.2e-39 1.6e-24 4.3e-06 43 57 3.5e-06 5.9e-31 
538092 1398632 300 5.9e-62  6.7e-61 8.2e-42 2.2e-26 6.7e-07 34 66 9.8e-06 2.7e-30 
538234 1399022 300 1.3e-63  8.9e-65 1.2e-44 2.4e-28 9.1e-08 25 75 2.7e-05 1.3e-29 
538378 1399417 300 2.7e-65  8e-69 1.2e-47 2.1e-30 1.1e-08 18 82 7.2e-05 5.8e-29 
538523 1399816 300 5.4e-67  4.8e-73 9.8e-51 1.4e-32 1.1e-09 12 88 0.00019 2.6e-28 
538670 1400220 300 1e-68  1.9e-77 5.5e-54 7.8e-35 1e-10 7.3 93 0.00048 1.2e-27 
538819 1400629 300 1.9e-70  4.9e-82 2.2e-57 3.3e-37 7.8e-12 4.2 96 0.0012 5.4e-27 
538970 1401042 300 3.3e-72  8.3e-87 6.5e-61 1.1e-39 5.2e-13 2.3 98 0.0029 2.4e-26 
539122 1401460 300 5.6e-74  8.9e-92 1.3e-64 2.8e-42 3e-14 1.2 99 0.0067 1.1e-25 
539276 1401883 300 8.9e-76  5.9e-97 1.9e-68 5.5e-45 1.4e-15 0.54 99 0.015 4.8e-25 
539431 1402311 300 1.4e-77  2.5e-102 1.9e-72 8.2e-48 6e-17 0.23 1e+02 0.034 2.1e-24 
539589 1402743 300 2e-79  6.4e-108 1.3e-76 9.3e-51 2.1e-18 0.093 1e+02 0.072 9.2e-24 
539748 1403180 300 2.8e-81  1e-113 6.2e-81 7.8e-54 6.1e-20 0.034 1e+02 0.15 3.9e-23 
539908 1403622 300 3.7e-83  9.7e-120 1.9e-85 4.9e-57 1.5e-21 0.011 1e+02 0.29 1.7e-22 
540071 1404068 300 4.7e-85  5.5e-126 4.2e-90 2.3e-60 3e-23 0.0034 99 0.56 7.1e-22 
540235 1404519 300 5.8e-87  1.9e-132 5.9e-95 7.9e-64 5.1e-25 0.00094 99 1 2.9e-21 
540401 1404975 300 6.8e-89  3.6e-139 5.4e-100 2e-67 7e-27 0.00023 98 1.8 1.2e-20 
540569 1405435 300 7.5e-91  4.1e-146 3.3e-105 3.6e-71 8.1e-29 5.3e-05 97 3.1 4.9e-20 
540738 1405900 300 8.1e-93  2.6e-153 1.3e-110 4.7e-75 7.5e-31 1.1e-05 95 5.1 2e-19 
540909 1406370 300 8.2e-95  9.4e-161 3.2e-116 4.3e-79 5.7e-33 1.9e-06 92 8.1 7.7e-19 
541082 1406845 300 8e-97  1.8e-168 5e-122 2.8e-83 3.5e-35 3.1e-07 88 12 3e-18 
541256 1407324 300 7.5e-99  2e-176 5e-128 1.3e-87 1.7e-37 4.5e-08 82 18 1.1e-17 
541432 1407808 300 6.7e-101  1.2e-184 3e-134 4.2e-92 6.8e-40 5.8e-09 75 25 4.2e-17 
541610 1408297 300 5.7e-103  3.8e-193 1.1e-140 9.3e-97 2.1e-42 6.6e-10 67 33 1.5e-16 
541790 1408790 300 4.6e-105  6.3e-202 2.6e-147 1.4e-101 5.4e-45 6.6e-11 58 42 5.4e-16 
541971 1409288 300 3.6e-107  5.5e-211 3.6e-154 1.5e-106 1.1e-47 5.8e-12 48 52 1.9e-15 
542154 1409791 300 2.7e-109  0 2.9e-161 1.1e-111 1.6e-50 4.5e-13 38 62 6.5e-15 
542339 1410298 300 1.9e-111  0 1.4e-168 5e-117 2e-53 3.1e-14 29 71 2.2e-14 
542525 1410810 300 1.3e-113  0 4.1e-176 1.6e-122 1.9e-56 1.8e-15 21 79 7.1e-14 
542713 1411327 300 8.4e-116  0 6.6e-184 3.3e-128 1.4e-59 9.3e-17 14 86 2.3e-13 
542903 1411849 300 5.2e-118  0 6.1e-192 4.5e-134 7.6e-63 4.1e-18 9.3 91 7.1e-13 
543094 1412375 300 3.1e-120  0 3.3e-200 4e-140 3.3e-66 1.6e-19 5.6 94 2.1e-12 
543288 1412906 300 1.8e-122  0 0 2.2e-146 1.1e-69 5.3e-21 3.2 97 6.2e-12 
543483 1413441 300 9.6e-125  0 0 8.3e-153 2.6e-73 1.5e-22 1.7 98 1.8e-11 
543679 1413982 300 5e-127  0 0 1.9e-159 4.8e-77 3.7e-24 0.84 99 4.9e-11 
543878 1414527 300 2.5e-129  0 0 2.7e-166 6.6e-81 7.6e-26 0.39 1e+02 1.3e-10 
544078 1415077 300 1.2e-131  0 0 2.4e-173 6.8e-85 1.3e-27 0.16 1e+02 3.4e-10 
544280 1415631 300 5.3e-134  0 0 1.3e-180 5.2e-89 2e-29 0.065 1e+02 8.6e-10 
544483 1416190 300 2.3e-136  0 0 0 2.9e-93 2.5e-31 0.024 1e+02 2.1e-09 
544688 1416754 300 9.6e-139  0 0 0 1.2e-97 2.7e-33 0.0079 1e+02 4.9e-09 
544895 1417322 300 3.8e-141  0 0 0 3.6e-102 2.4e-35 0.0024 1e+02 1.1e-08 
545104 1417896 300 1.4e-143  0 0 0 7.6e-107 1.8e-37 0.00068 1e+02 2.4e-08 
545314 1418473 300 5.2e-146  0 0 0 1.2e-111 1.1e-39 0.00017 1e+02 5.1e-08 
