#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
500290 1383690 350 12  4.6e-311 6.2e-227 5.4e-156 2e-78 4.9e-24 0.37 88 11 
500290 1385190 350 15  1.1e-312 4.3e-228 9e-157 1.1e-78 6.1e-24 0.64 94 5.6 
500290 1386690 350 13  9.9e-316 2.3e-230 2.3e-158 2.2e-79 4.6e-24 0.96 97 2.4 
500290 1388190 350 8.7  2.8e-320 8.8e-234 8.2e-161 1.4e-80 2e-24 1.2 98 0.87 
500290 1389690 350 4.3  0 2.4e-238 4.2e-164 2.6e-82 4.9e-25 1.3 98 0.26 
500290 1391190 350 1.6  0 4.8e-244 3e-168 1.6e-84 6.7e-26 1.1 99 0.065 
500290 1392690 350 0.43  0 6.9e-251 3e-173 3e-87 5.3e-27 0.78 99 0.014 
500290 1394190 350 0.085  0 7.2e-259 4.4e-179 1.8e-90 2.5e-28 0.48 1e+02 0.0028 
500290 1395690 350 0.012  0 5.6e-268 9.5e-186 3.5e-94 6.6e-30 0.26 1e+02 0.00052 
500290 1397190 350 0.0013  0 3.2e-278 3e-193 2.2e-98 1e-31 0.12 1e+02 9.3e-05 
500290 1398690 350 9.7e-05  0 1.3e-289 1.3e-201 4.4e-103 9.5e-34 0.045 1e+02 1.8e-05 
500290 1400190 350 5.6e-06  0 4e-302 8.3e-211 2.8e-108 4.9e-36 0.014 1e+02 6.3e-06 
500290 1401690 350 2.4e-07  0 0 7.3e-221 5.4e-114 1.4e-38 0.0038 1e+02 9.1e-06 
500290 1403190 350 7.9e-09  0 0 8.9e-232 3.2e-120 2.3e-41 0.00082 1e+02 2.6e-05 
500290 1404690 350 2e-10  0 0 1.5e-243 5.8e-127 2e-44 0.00014 1e+02 8e-05 
500290 1406190 350 4.1e-12  0 0 3.2e-256 3.1e-134 9.8e-48 1.9e-05 1e+02 0.00025 
500290 1407690 350 6.6e-14  0 0 9.5e-270 4.8e-142 2.5e-51 2e-06 1e+02 0.00078 
500290 1409190 350 8.6e-16  0 0 3.6e-284 2.2e-150 3.3e-55 1.6e-07 1e+02 0.0023 
500290 1410690 350 9e-18  0 0 1.8e-299 2.8e-159 2.3e-59 9.5e-09 1e+02 0.0067 
500290 1412190 350 7.7e-20  0 0 0 1e-168 8.5e-64 4.4e-10 1e+02 0.018 
500290 1413690 350 5.3e-22  0 0 0 1.1e-178 1.6e-68 1.5e-11 1e+02 0.048 
500290 1415190 350 3e-24  0 0 0 3.5e-189 1.6e-73 4.1e-13 1e+02 0.12 
500290 1416690 350 1.3e-26  0 0 0 3.2e-200 8.8e-79 8.6e-15 1e+02 0.28 
500290 1418190 350 4.7e-29  0 0 0 8.8e-212 2.5e-84 1.4e-16 99 0.67 
500290 1419690 350 1.3e-31  0 0 0 7.2e-224 4e-90 1.8e-18 98 1.6 
500290 1421190 350 2.7e-34  0 0 0 1.8e-236 3.4e-96 1.8e-20 96 3.6 
500290 1422690 350 4.4e-37  0 0 0 1.3e-249 1.6e-102 1.5e-22 92 8.1 
500290 1424190 350 5.8e-40  0 0 0 2.8e-263 4e-109 9.2e-25 82 18 
500290 1425690 350 6.6e-43  0 0 0 1.7e-277 4.9e-116 4.1e-27 65 35 
500290 1427190 350 6.9e-46  0 0 0 0 2.8e-123 1.2e-29 40 60 
500290 1428690 350 7.6e-49  0 0 0 0 6.3e-131 2.1e-32 18 82 
500290 1430190 350 9.2e-52  0 0 0 0 5.5e-139 2e-35 5.4 95 
500290 1431690 350 1.2e-54  0 0 0 0 1.8e-147 1.1e-38 1.1 99 
501790 1332690 350 8.1e-88  0 0 0 0 4.4e-161 8e-54 6.4e-15 1e+02 
501790 1334190 350 3.7e-83  0 0 0 0 7.4e-153 7.5e-51 1.1e-14 1e+02 
501790 1335690 350 1.3e-78  0 0 0 0 7.1e-145 5.7e-48 2.1e-14 1e+02 
501790 1337190 350 3.2e-74  0 0 0 0 3.9e-137 3.7e-45 3.9e-14 1e+02 
501790 1338690 350 6e-70  0 0 0 0 1.3e-129 2e-42 7.9e-14 1e+02 
501790 1340190 350 7.9e-66  0 0 0 0 2.4e-122 9.4e-40 1.7e-13 1e+02 
501790 1341690 350 7.4e-62  0 0 0 2.5e-259 2.7e-115 3.8e-37 4.1e-13 1e+02 
501790 1343190 350 5e-58  0 0 0 1.3e-245 1.8e-108 1.3e-34 1.1e-12 1e+02 
501790 1344690 350 2.4e-54  0 0 0 2.3e-232 7.3e-102 4e-32 3.1e-12 1e+02 
501790 1346190 350 8.3e-51  0 0 0 1.3e-219 1.7e-95 1e-29 9.9e-12 1e+02 
501790 1347690 350 2.2e-47  0 0 0 2.2e-207 2.2e-89 2.2e-27 3.4e-11 1e+02 
501790 1349190 350 4.9e-44  0 0 0 1e-195 1.5e-83 3.4e-25 1.2e-10 1e+02 
501790 1350690 350 9.6e-41  0 0 0 1.3e-184 4.6e-78 3.6e-23 3.8e-10 1e+02 
501790 1352190 350 1.7e-37  0 0 0 4.3e-174 7.1e-73 2.8e-21 1.2e-09 1e+02 
501790 1353690 350 2.3e-34  0 0 0 4.2e-164 5.7e-68 1.6e-19 4.2e-09 1e+02 
501790 1355190 350 2.5e-31  0 0 3.4e-280 1.2e-154 2.5e-63 7.8e-18 1.5e-08 1e+02 
501790 1356690 350 2.1e-28  0 0 3.1e-265 1.1e-145 6e-59 2.9e-16 6e-08 1e+02 
501790 1358190 350 1.5e-25  0 0 3.7e-251 2.7e-137 7.5e-55 8.2e-15 2.4e-07 1e+02 
501790 1359690 350 8e-23  0 0 5.8e-238 2e-129 5e-51 1.8e-13 9.4e-07 1e+02 
501790 1361190 350 3.3e-20  0 0 1.3e-225 4.4e-122 1.9e-47 3.4e-12 3.9e-06 1e+02 
501790 1362690 350 1e-17  0 2.9e-304 4.1e-214 3.2e-115 4.1e-44 5.4e-11 1.7e-05 1e+02 
501790 1364190 350 2.2e-15  0 7.9e-290 1.9e-203 7.6e-109 5.2e-41 7.5e-10 7.6e-05 1e+02 
501790 1365690 350 3.5e-13  0 1.5e-276 1.3e-193 5.8e-103 3.9e-38 8.9e-09 0.00035 1e+02 
501790 1367190 350 3.9e-11  0 2.1e-264 1.3e-184 1.5e-97 1.7e-35 9.3e-08 0.0016 1e+02 
501790 1368690 350 3e-09  0 2.4e-253 2e-176 1.3e-92 4.8e-33 8.6e-07 0.0075 1e+02 
501790 1370190 350 1.6e-07  0 2.1e-243 4.8e-169 3.7e-88 8.4e-31 7.3e-06 0.035 1e+02 
501790 1371690 350 5.4e-06  0 1.5e-234 1.8e-162 3.9e-84 9.4e-29 5.6e-05 0.15 1e+02 
501790 1373190 350 0.00012  6e-310 8.7e-227 1.1e-156 1.5e-80 6.7e-27 0.00039 0.65 99 
501790 1374690 350 0.0018  2.6e-301 4.2e-220 1.1e-151 1.9e-77 3.1e-25 0.0024 2.5 98 
501790 1376190 350 0.018  4.2e-294 1.6e-214 1.8e-147 9e-75 8.9e-24 0.013 8.1 92 
501790 1377690 350 0.12  2.2e-288 4.5e-210 4.2e-144 1.4e-72 1.5e-22 0.055 22 78 
501790 1379190 350 0.66  3.9e-284 9.2e-207 1.4e-141 6.4e-71 1.5e-21 0.18 43 57 
501790 1380690 350 2.7  2.2e-281 1.3e-204 6.1e-140 9.3e-70 7.7e-21 0.46 65 34 
501790 1382190 350 7.6  4.1e-280 1.4e-203 4.1e-139 4.5e-69 2.4e-20 0.95 81 18 
501790 1383690 350 14  2.8e-280 1.2e-203 4.4e-139 7.5e-69 4.9e-20 1.7 89 9.1 
501790 1385190 350 18  7.3e-282 8.9e-205 7.5e-140 4.5e-69 6.2e-20 2.9 93 4.1 
501790 1386690 350 15  6.6e-285 4.9e-207 2e-141 9e-70 4.8e-20 4.3 94 1.6 
501790 1388190 350 9.4  2e-289 2e-210 7.5e-144 5.9e-71 2.2e-20 5.5 94 0.54 
501790 1389690 350 4.3  2e-295 6e-215 4.1e-147 1.2e-72 5.8e-21 5.8 94 0.15 
501790 1391190 350 1.4  6.4e-303 1.3e-220 3.2e-151 7.9e-75 8.7e-22 5.2 95 0.033 
501790 1392690 350 0.35  6.9e-312 2.1e-227 3.6e-156 1.7e-77 7.6e-23 4.1 96 0.0066 
501790 1394190 350 0.061  0 2.5e-235 6e-162 1.1e-80 4e-24 2.8 97 0.0012 
501790 1395690 350 0.0077  0 2.2e-244 1.5e-168 2.6e-84 1.2e-25 1.6 98 0.00019 
501790 1397190 350 0.00069  0 1.5e-254 5.3e-176 1.9e-88 2.2e-27 0.84 99 3.1e-05 
501790 1398690 350 4.6e-05  0 7.1e-266 2.8e-184 4.3e-93 2.3e-29 0.37 1e+02 4.9e-06 
501790 1400190 350 2.2e-06  0 2.5e-278 2e-193 3.2e-98 1.4e-31 0.14 1e+02 1e-06 
501790 1401690 350 8.1e-08  0 6.2e-292 2.1e-203 7.3e-104 4.8e-34 0.042 1e+02 7.8e-07 
501790 1403190 350 2.3e-09  0 1.1e-306 3e-214 5.1e-110 9.1e-37 0.011 1e+02 2.3e-06 
501790 1404690 350 4.9e-11  0 0 6e-226 1.1e-116 9.6e-40 0.0021 1e+02 8.4e-06 
501790 1406190 350 8.3e-13  0 0 1.6e-238 6.8e-124 5.4e-43 0.00033 1e+02 3.1e-05 
501790 1407690 350 1.1e-14  0 0 5.4e-252 1.3e-131 1.6e-46 4.1e-05 1e+02 0.00012 
501790 1409190 350 1.3e-16  0 0 2.4e-266 6.7e-140 2.5e-50 3.8e-06 1e+02 0.00041 
501790 1410690 350 1.1e-18  0 0 1.4e-281 1e-148 2.1e-54 2.7e-07 1e+02 0.0014 
501790 1412190 350 8.4e-21  0 0 1e-297 4.4e-158 8.7e-59 1.4e-08 1e+02 0.0043 
501790 1413690 350 5.1e-23  0 0 0 5.3e-168 1.9e-63 5.7e-10 1e+02 0.013 
501790 1415190 350 2.6e-25  0 0 0 1.8e-178 2.1e-68 1.7e-11 1e+02 0.035 
501790 1416690 350 1.1e-27  0 0 0 1.8e-189 1.2e-73 3.8e-13 1e+02 0.092 
501790 1418190 350 3.5e-30  0 0 0 5.4e-201 3.8e-79 6.7e-15 1e+02 0.23 
501790 1419690 350 9e-33  0 0 0 4.6e-213 6.3e-85 9e-17 99 0.56 
501790 1421190 350 1.8e-35  0 0 0 1.2e-225 5.7e-91 9.6e-19 99 1.4 
501790 1422690 350 2.8e-38  0 0 0 9.3e-239 2.8e-97 8.2e-21 97 3.2 
501790 1424190 350 3.5e-41  0 0 0 2.2e-252 7.5e-104 5.5e-23 92 7.6 
501790 1425690 350 3.4e-44  0 0 0 1.5e-266 1.1e-110 2.8e-25 83 17 
501790 1427190 350 2.8e-47  0 0 0 0 7.5e-118 1e-27 64 36 
501790 1428690 350 2.3e-50  0 0 0 0 2.3e-125 2.5e-30 39 61 
501790 1430190 350 2e-53  0 0 0 0 2.8e-133 3.3e-33 16 84 
501790 1431690 350 2.1e-56  0 0 0 0 1.2e-141 2.3e-36 4.2 96 
503290 1332690 350 1e-89  0 0 0 0 1.6e-155 1.4e-51 1.5e-14 1e+02 
503290 1334190 350 5.1e-85  0 0 0 0 2.5e-147 1.2e-48 2.6e-14 1e+02 
503290 1335690 350 1.8e-80  0 0 0 0 2.3e-139 8.7e-46 4.6e-14 1e+02 
503290 1337190 350 4.8e-76  0 0 0 0 1.2e-131 5.4e-43 8.6e-14 1e+02 
503290 1338690 350 9.1e-72  0 0 0 0 3.9e-124 2.9e-40 1.7e-13 1e+02 
503290 1340190 350 1.2e-67  0 0 0 0 7.3e-117 1.3e-37 3.8e-13 1e+02 
503290 1341690 350 1.2e-63  0 0 0 1.7e-248 8.1e-110 5.3e-35 9.2e-13 1e+02 
503290 1343190 350 7.9e-60  0 0 0 8.7e-235 5.4e-103 1.8e-32 2.5e-12 1e+02 
503290 1344690 350 3.9e-56  0 0 0 1.5e-221 2.1e-96 5.5e-30 7.2e-12 1e+02 
503290 1346190 350 1.4e-52  0 0 0 7.6e-209 4.6e-90 1.3e-27 2.3e-11 1e+02 
503290 1347690 350 4.4e-49  0 0 0 1.1e-196 5.2e-84 2.4e-25 7.1e-11 1e+02 
503290 1349190 350 1.2e-45  0 0 0 4.3e-185 2.7e-78 3e-23 2.1e-10 1e+02 
503290 1350690 350 3.1e-42  0 0 0 4.2e-174 6.8e-73 2.6e-21 6e-10 1e+02 
503290 1352190 350 6.3e-39  0 0 0 1.2e-163 8.8e-68 1.7e-19 1.8e-09 1e+02 
503290 1353690 350 1e-35  0 0 1.1e-278 9.9e-154 6.1e-63 8.4e-18 6.1e-09 1e+02 
503290 1355190 350 1.3e-32  0 0 6.4e-263 2.4e-144 2.2e-58 3.3e-16 2.2e-08 1e+02 
503290 1356690 350 1.5e-29  0 0 4.6e-248 1.6e-135 4.2e-54 9.8e-15 7.8e-08 1e+02 
503290 1358190 350 1.3e-26  0 0 4.3e-234 3.2e-127 4.1e-50 2.2e-13 2.9e-07 1e+02 
503290 1359690 350 8.8e-24  0 0 5.5e-221 1.9e-119 2.2e-46 4.2e-12 1.1e-06 1e+02 
503290 1361190 350 4.4e-21  0 9e-297 9.9e-209 3.6e-112 6.9e-43 6.6e-11 4.6e-06 1e+02 
503290 1362690 350 1.7e-18  0 2.5e-281 2.6e-197 2.1e-105 1.2e-39 8.9e-10 2e-05 1e+02 
503290 1364190 350 4.6e-16  0 5e-267 9.4e-187 3.9e-99 1.2e-36 1e-08 8.8e-05 1e+02 
503290 1365690 350 9.1e-14  0 7.6e-254 5.1e-177 2.4e-93 7.5e-34 1e-07 0.0004 1e+02 
503290 1367190 350 1.3e-11  0 8.7e-242 4.1e-168 4.9e-88 2.7e-31 9.2e-07 0.0019 1e+02 
503290 1368690 350 1.2e-09  0 8e-231 5.2e-160 3.4e-83 6.3e-29 7.5e-06 0.0089 1e+02 
503290 1370190 350 7.4e-08  6.1e-302 5.8e-221 1.1e-152 8.5e-79 9.2e-27 5.7e-05 0.042 1e+02 
503290 1371690 350 3e-06  1.6e-290 3.5e-212 3.4e-146 7.5e-75 8.6e-25 0.00039 0.19 1e+02 
503290 1373190 350 8.1e-05  1.6e-280 1.7e-204 1.8e-140 2.4e-71 5.2e-23 0.0024 0.79 99 
503290 1374690 350 0.0014  6.2e-272 7e-198 1.5e-135 2.7e-68 2.1e-21 0.014 3 97 
503290 1376190 350 0.016  8.5e-265 2.3e-192 2.1e-131 1.1e-65 5.3e-20 0.066 9.6 90 
503290 1377690 350 0.12  4.1e-259 6e-188 4.3e-128 1.5e-63 8.1e-19 0.26 25 75 
503290 1379190 350 0.73  6.4e-255 1.1e-184 1.3e-125 6.4e-62 7e-18 0.76 47 52 
503290 1380690 350 3.2  3.3e-252 1.5e-182 5.4e-124 8.6e-61 3.4e-17 1.7 68 30 
503290 1382190 350 9.3  6.1e-251 1.5e-181 3.5e-123 4e-60 1e-16 3.3 81 15 
503290 1383690 350 17  4.2e-251 1.3e-181 3.7e-123 6.7e-60 2.1e-16 5.7 87 7.1 
503290 1385190 350 21  1.1e-252 9.9e-183 6.6e-124 4.1e-60 2.7e-16 9.2 88 3 
503290 1386690 350 17  1.1e-255 5.7e-185 1.8e-125 8.6e-61 2.2e-16 13 86 1.1 
503290 1388190 350 10  3.4e-260 2.5e-188 7.4e-128 6e-62 1.1e-16 17 83 0.33 
503290 1389690 350 4.2  3.6e-266 8.1e-193 4.3e-131 1.3e-63 3e-17 18 82 0.081 
503290 1391190 350 1.3  1.3e-273 1.9e-198 3.7e-135 9.6e-66 4.9e-18 17 83 0.017 
503290 1392690 350 0.28  1.6e-282 3.5e-205 4.8e-140 2.3e-68 4.8e-19 14 86 0.0029 
503290 1394190 350 0.042  6.8e-293 4.7e-213 9.1e-146 1.8e-71 2.8e-20 11 89 0.00047 
503290 1395690 350 0.0046  9.7e-305 4.9e-222 2.6e-152 4.6e-75 1e-21 7 93 7e-05 
503290 1397190 350 0.00035  4.2e-318 3.8e-232 1.1e-159 3.9e-79 2.1e-23 4.1 96 9.9e-06 
503290 1398690 350 2e-05  0 2.2e-243 6.6e-168 1.1e-83 2.6e-25 2.1 98 1.4e-06 
503290 1400190 350 8.1e-07  0 9e-256 5.8e-177 9.3e-89 1.9e-27 0.88 99 2.1e-07 
503290 1401690 350 2.5e-08  0 2.7e-269 7.2e-187 2.5e-94 7.6e-30 0.32 1e+02 7e-08 
503290 1403190 350 5.8e-10  0 5.6e-284 1.2e-197 2.1e-100 1.7e-32 0.094 1e+02 1.7e-07 
503290 1404690 350 1e-11  0 8.1e-300 2.9e-209 5.3e-107 2.1e-35 0.022 1e+02 7.5e-07 
503290 1406190 350 1.5e-13  0 0 9e-222 4e-114 1.4e-38 0.0042 1e+02 3.4e-06 
503290 1407690 350 1.7e-15  0 0 3.7e-235 8.8e-122 5.1e-42 0.00061 1e+02 1.5e-05 
503290 1409190 350 1.6e-17  0 0 2e-249 5.6e-130 9.5e-46 6.7e-05 1e+02 6.3e-05 
503290 1410690 350 1.2e-19  0 0 1.4e-264 1e-138 9.2e-50 5.6e-06 1e+02 0.00025 
503290 1412190 350 7.6e-22  0 0 1.2e-280 5e-148 4.5e-54 3.5e-07 1e+02 0.00092 
503290 1413690 350 4e-24  0 0 1.2e-297 7.1e-158 1.1e-58 1.6e-08 1e+02 0.0031 
503290 1415190 350 1.8e-26  0 0 0 2.8e-168 1.4e-63 5.3e-10 1e+02 0.0098 
503290 1416690 350 6.6e-29  0 0 0 3.1e-179 9.2e-69 1.3e-11 1e+02 0.029 
503290 1418190 350 2e-31  0 0 0 9.8e-191 3.1e-74 2.5e-13 1e+02 0.078 
503290 1419690 350 4.9e-34  0 0 0 9e-203 5.4e-80 3.6e-15 1e+02 0.2 
503290 1421190 350 9.4e-37  0 0 0 2.4e-215 5.1e-86 4.1e-17 99 0.51 
503290 1422690 350 1.4e-39  0 0 0 2e-228 2.6e-92 3.6e-19 99 1.3 
503290 1424190 350 1.6e-42  0 0 0 4.8e-242 7.4e-99 2.5e-21 97 3.1 
503290 1425690 350 1.5e-45  0 0 0 3.5e-256 1.1e-105 1.4e-23 92 7.6 
503290 1427190 350 1.1e-48  0 0 0 7.5e-271 9.2e-113 5.9e-26 82 18 
503290 1428690 350 6.9e-52  0 0 0 0 3.6e-120 1.8e-28 63 37 
503290 1430190 350 4.4e-55  0 0 0 0 6e-128 3.3e-31 35 65 
503290 1431690 350 3.2e-58  0 0 0 0 3.6e-136 3.2e-34 13 87 
504790 1332690 350 1e-91  0 0 0 0 3.3e-150 1.9e-49 3.7e-14 1e+02 
504790 1334190 350 5.1e-87  0 0 0 0 5e-142 1.6e-46 6.2e-14 1e+02 
504790 1335690 350 1.9e-82  0 0 0 0 4.4e-134 1.1e-43 1.1e-13 1e+02 
504790 1337190 350 5.1e-78  0 0 0 0 2.3e-126 6.8e-41 2e-13 1e+02 
504790 1338690 350 9.8e-74  0 0 0 0 7.1e-119 3.6e-38 4.1e-13 1e+02 
504790 1340190 350 1.3e-69  0 0 0 2.2e-252 1.3e-111 1.6e-35 9.1e-13 1e+02 
504790 1341690 350 1.3e-65  0 0 0 3.7e-238 1.5e-104 6.4e-33 2.2e-12 1e+02 
504790 1343190 350 9e-62  0 0 0 1.9e-224 9.5e-98 2.2e-30 6.1e-12 1e+02 
504790 1344690 350 4.7e-58  0 0 0 3e-211 3.5e-91 6.2e-28 1.8e-11 1e+02 
504790 1346190 350 2e-54  0 0 0 1.4e-198 6.8e-85 1.3e-25 5.3e-11 1e+02 
504790 1347690 350 7.5e-51  0 0 0 1.7e-186 6.2e-79 2e-23 1.5e-10 1e+02 
504790 1349190 350 2.6e-47  0 0 0 5e-175 2.6e-73 1.9e-21 3.8e-10 1e+02 
504790 1350690 350 7.9e-44  0 0 0 4.1e-164 5.4e-68 1.4e-19 1e-09 1e+02 
504790 1352190 350 1.9e-40  0 0 9.6e-279 9.9e-154 6e-63 7.8e-18 3e-09 1e+02 
504790 1353690 350 3.7e-37  0 0 3.4e-262 6.8e-144 3.4e-58 3.3e-16 9.7e-09 1e+02 
504790 1355190 350 6.2e-34  0 0 1.5e-246 1.3e-134 9.8e-54 1e-14 3.2e-08 1e+02 
504790 1356690 350 8.7e-31  0 0 8.5e-232 6.8e-126 1.4e-49 2.4e-13 1.1e-07 1e+02 
504790 1358190 350 9.4e-28  0 0 6.4e-218 1.1e-117 1.2e-45 4.6e-12 3.8e-07 1e+02 
504790 1359690 350 7.8e-25  0 1.8e-291 6.7e-205 5.3e-110 5.2e-42 7.2e-11 1.4e-06 1e+02 
504790 1361190 350 4.9e-22  0 5.7e-275 9.7e-193 7.9e-103 1.3e-38 9.4e-10 5.8e-06 1e+02 
504790 1362690 350 2.4e-19  0 1.2e-259 1.9e-181 3.7e-96 1.8e-35 1e-08 2.4e-05 1e+02 
504790 1364190 350 8.4e-17  0 1.9e-245 5.6e-171 5.4e-90 1.4e-32 9.8e-08 0.0001 1e+02 
504790 1365690 350 2.1e-14  0 2.3e-232 2.4e-161 2.6e-84 7e-30 8.5e-07 0.00047 1e+02 
504790 1367190 350 3.6e-12  6.5e-301 2.2e-220 1.6e-152 4.3e-79 2.1e-27 6.7e-06 0.0022 1e+02 
504790 1368690 350 4.2e-10  1.1e-286 1.6e-209 1.6e-144 2.5e-74 3.9e-25 4.9e-05 0.011 1e+02 
504790 1370190 350 3.2e-08  6.2e-274 9.5e-200 2.6e-137 4.9e-70 4.6e-23 0.00032 0.052 1e+02 
504790 1371690 350 1.6e-06  1.4e-262 4.6e-191 7e-131 3.6e-66 3.6e-21 0.002 0.24 1e+02 
504790 1373190 350 5.2e-05  1.1e-252 1.9e-183 3.1e-125 9.5e-63 1.8e-19 0.011 0.98 99 
504790 1374690 350 0.001  3.6e-244 6.6e-177 2.2e-120 9.2e-60 6.3e-18 0.058 3.6 96 
504790 1376190 350 0.014  4.3e-237 1.9e-171 2.7e-116 3.2e-57 1.4e-16 0.25 11 88 
504790 1377690 350 0.12  1.8e-231 4.2e-167 4.8e-113 3.9e-55 1.9e-15 0.89 28 71 
504790 1379190 350 0.81  2.5e-227 7e-164 1.3e-110 1.5e-53 1.4e-14 2.4 50 47 
504790 1380690 350 3.8  1.2e-224 8.7e-162 5e-109 1.9e-52 6.6e-14 4.9 69 26 
504790 1382190 350 11  2.2e-223 8.8e-161 3.1e-108 8.3e-52 1.9e-13 8.6 79 12 
504790 1383690 350 22  1.5e-223 7.8e-161 3.4e-108 1.4e-51 3.8e-13 14 81 5.5 
504790 1385190 350 25  4.1e-225 5.9e-162 6.1e-109 8.8e-52 5.1e-13 21 77 2.2 
504790 1386690 350 19  4.1e-228 3.6e-164 1.8e-110 2e-52 4.3e-13 30 70 0.73 
504790 1388190 350 10  1.4e-232 1.7e-167 7.7e-113 1.5e-53 2.2e-13 37 63 0.2 
504790 1389690 350 4  1.7e-238 6e-172 5e-116 3.5e-55 6.8e-14 40 60 0.044 
504790 1391190 350 1.1  6.7e-246 1.6e-177 4.8e-120 2.8e-57 1.2e-14 39 61 0.008 
504790 1392690 350 0.21  9.4e-255 3.3e-184 6.9e-125 7.6e-60 1.4e-15 34 66 0.0013 
504790 1394190 350 0.028  4.6e-265 5.1e-192 1.5e-130 6.8e-63 9.2e-17 28 72 0.00018 
504790 1395690 350 0.0025  7.7e-277 6.2e-201 5.1e-137 2.1e-66 3.8e-18 20 80 2.4e-05 
504790 1397190 350 0.00017  4.5e-290 5.7e-211 2.5e-144 2.1e-70 9.4e-20 14 86 3e-06 
504790 1398690 350 7.7e-06  8.8e-305 3.9e-222 1.8e-152 6.7e-75 1.4e-21 7.9 92 3.8e-07 
504790 1400190 350 2.6e-07  0 1.9e-234 1.9e-161 7e-80 1.2e-23 3.9 96 4.8e-08 
504790 1401690 350 6.7e-09  0 6.9e-248 2.9e-171 2.3e-85 5.7e-26 1.7 98 8.4e-09 
504790 1403190 350 1.3e-10  0 1.8e-262 5.9e-182 2.3e-91 1.5e-28 0.58 99 1.2e-08 
504790 1404690 350 2e-12  0 3.1e-278 1.7e-193 7.1e-98 2.3e-31 0.17 1e+02 5.9e-08 
504790 1406190 350 2.3e-14  0 3.6e-295 6.3e-206 6.4e-105 1.9e-34 0.037 1e+02 3.2e-07 
504790 1407690 350 2.2e-16  0 0 3.1e-219 1.7e-112 8e-38 0.0064 1e+02 1.7e-06 
504790 1409190 350 1.7e-18  0 0 2e-233 1.3e-120 1.8e-41 0.00085 1e+02 8.6e-06 
504790 1410690 350 1.1e-20  0 0 1.6e-248 2.7e-129 2e-45 8.4e-05 1e+02 4.1e-05 
504790 1412190 350 5.8e-23  0 0 1.7e-264 1.6e-138 1.2e-49 6.1e-06 1e+02 0.00018 
504790 1413690 350 2.6e-25  0 0 2.2e-281 2.7e-148 3.5e-54 3.3e-07 1e+02 0.00071 
504790 1415190 350 1e-27  0 0 0 1.2e-158 5.1e-59 1.3e-08 1e+02 0.0026 
504790 1416690 350 3.3e-30  0 0 0 1.5e-169 3.7e-64 3.6e-10 1e+02 0.0085 
504790 1418190 350 9e-33  0 0 0 5.3e-181 1.4e-69 7.5e-12 1e+02 0.026 
504790 1419690 350 2e-35  0 0 0 5.3e-193 2.6e-75 1.2e-13 1e+02 0.072 
504790 1421190 350 3.7e-38  0 0 0 1.5e-205 2.6e-81 1.4e-15 1e+02 0.19 
504790 1422690 350 5.3e-41  0 0 0 1.3e-218 1.4e-87 1.3e-17 1e+02 0.5 
504790 1424190 350 6e-44  0 0 0 3.3e-232 4.1e-94 9.2e-20 99 1.3 
504790 1425690 350 5.2e-47  0 0 0 2.5e-246 6.5e-101 5.4e-22 97 3.2 
504790 1427190 350 3.5e-50  0 0 0 5.7e-261 5.7e-108 2.4e-24 92 8.1 
504790 1428690 350 1.9e-53  0 0 0 0 2.6e-115 8.5e-27 81 19 
504790 1430190 350 9.5e-57  0 0 0 0 5.5e-123 2e-29 59 41 
504790 1431690 350 4.9e-60  0 0 0 0 4.7e-131 2.8e-32 30 70 
506290 1332690 350 7.1e-94  0 0 0 0 3.9e-145 2.2e-47 9.3e-14 1e+02 
506290 1334190 350 3.8e-89  0 0 0 0 5.8e-137 1.8e-44 1.5e-13 1e+02 
506290 1335690 350 1.4e-84  0 0 0 0 5e-129 1.2e-41 2.6e-13 1e+02 
506290 1337190 350 3.9e-80  0 0 0 0 2.5e-121 7.3e-39 4.9e-13 1e+02 
506290 1338690 350 7.6e-76  0 0 0 0 7.8e-114 3.8e-36 1e-12 1e+02 
506290 1340190 350 1e-71  0 0 0 1.7e-242 1.4e-106 1.7e-33 2.3e-12 1e+02 
506290 1341690 350 1e-67  0 0 0 2.7e-228 1.6e-99 6.7e-31 5.9e-12 1e+02 
506290 1343190 350 7.4e-64  0 0 0 1.3e-214 9.7e-93 2.2e-28 1.6e-11 1e+02 
506290 1344690 350 4.2e-60  0 0 0 1.9e-201 3.3e-86 5.7e-26 4.6e-11 1e+02 
506290 1346190 350 2.1e-56  0 0 0 7.4e-189 5.3e-80 1e-23 1.2e-10 1e+02 
506290 1347690 350 1e-52  0 0 0 6.9e-177 3.8e-74 1.2e-21 3e-10 1e+02 
506290 1349190 350 4.4e-49  0 0 0 1.7e-165 1.3e-68 9.7e-20 7.3e-10 1e+02 
506290 1350690 350 1.5e-45  0 0 0 1.2e-154 2.4e-63 6e-18 1.9e-09 1e+02 
506290 1352190 350 4.4e-42  0 0 4.7e-263 2.4e-144 2.2e-58 2.8e-16 5.6e-09 1e+02 
506290 1353690 350 1.1e-38  0 0 1.3e-246 1.3e-134 9.9e-54 9.6e-15 1.6e-08 1e+02 
506290 1355190 350 2.4e-35  0 0 4.5e-231 1.9e-125 2.2e-49 2.4e-13 4.9e-08 1e+02 
